subject_id,rt,is_correct,response_text,target,angle,targetFreq,outer_loop_iteration
d8fbvwalxr,3480,1,blit,blit,240,HF,NA
d8fbvwalxr,2429,1,gled,gled,195,HF,NA
d8fbvwalxr,2859,1,gorm,gorm,330,LF,NA
d8fbvwalxr,2339,1,noom,noom,15,HF,NA
d8fbvwalxr,2003,1,clate,clate,105,LF,NA
d8fbvwalxr,2319,1,grah,grah,150,LF,NA
ds4hmyce0c,3422,1,noom,noom,330,LF,NA
ds4hmyce0c,2296,1,gled,gled,285,LF,NA
ds4hmyce0c,3179,1,gorm,gorm,150,LF,NA
ds4hmyce0c,2199,1,clate,clate,105,LF,NA
ds4hmyce0c,4542,1,blit,blit,240,HF,NA
ds4hmyce0c,3716,1,noobda,noobda,195,HF,NA
ds4hmyce0c,2602,1,grah,grah,15,HF,NA
ds4hmyce0c,2409,1,pim,pim,60,HF,NA
ewyzhl5t0z,4098,1,pim,pim,285,LF,NA
ewyzhl5t0z,2964,1,clate,clate,60,HF,NA
ewyzhl5t0z,3302,1,gled,gled,195,HF,NA
ewyzhl5t0z,2640,1,blit,blit,240,HF,NA
ewyzhl5t0z,4768,1,noobda,noobda,15,HF,NA
ewyzhl5t0z,3411,1,gorm,gorm,330,LF,NA
ewyzhl5t0z,3394,1,grah,grah,150,LF,NA
ewyzhl5t0z,2986,1,noom,noom,105,LF,NA
f0no4oe2gw,8854,1,gled,gled,195,HF,NA
f0no4oe2gw,2980,1,grah,grah,60,HF,NA
f0no4oe2gw,5321,1,noom,noom,330,LF,NA
f0no4oe2gw,2173,1,pim,pim,285,LF,NA
f0no4oe2gw,4113,1,gorm,gorm,105,LF,NA
f0no4oe2gw,3457,1,blit,blit,15,HF,NA
f0no4oe2gw,3913,1,noobda,noobda,240,HF,NA
f0no4oe2gw,10773,1,clate,clate,150,LF,NA
f0waok7lrr,8530,1,grah,grah,240,HF,NA
f0waok7lrr,4905,1,gled,gled,60,HF,NA
f0waok7lrr,3729,1,clate,clate,105,LF,NA
f0waok7lrr,4009,0,gorm,pim,285,LF,NA
f0waok7lrr,4882,0,noom,noobda,150,LF,NA
f0waok7lrr,6536,1,gorm,gorm,330,LF,NA
f0waok7lrr,3128,1,blit,blit,15,HF,NA
f0waok7lrr,4690,0,noobda,noom,195,HF,NA
f97nt6uxrp,2821,1,pim,pim,285,LF,NA
f97nt6uxrp,2911,0,clathe,clate,60,HF,NA
f97nt6uxrp,1888,1,gorm,gorm,105,LF,NA
f97nt6uxrp,1718,0,pim,grah,330,LF,NA
f97nt6uxrp,1709,1,noom,noom,195,HF,NA
f97nt6uxrp,1758,1,noobda,noobda,240,HF,NA
f97nt6uxrp,4700,1,blit,blit,15,HF,NA
f97nt6uxrp,3262,0,gorm,gled,150,LF,NA
fc0nf7pdyf,4518,1,gorm,gorm,150,LF,NA
fc0nf7pdyf,4019,1,pim,pim,330,LF,NA
fc0nf7pdyf,2102,1,noom,noom,285,LF,NA
fc0nf7pdyf,3716,1,blit,blit,240,HF,NA
fc0nf7pdyf,2290,1,gled,gled,15,HF,NA
fc0nf7pdyf,2126,1,grah,grah,105,LF,NA
fc0nf7pdyf,2838,1,clate,clate,195,HF,NA
fc0nf7pdyf,5475,1,noobda,noobda,60,HF,NA
flpeylj5f3,5002,1,pim,pim,195,HF,NA
flpeylj5f3,3993,0,noom,grah,285,LF,NA
flpeylj5f3,5181,0,gled,blit,60,HF,NA
flpeylj5f3,1987,1,noobda,noobda,15,HF,NA
flpeylj5f3,4790,0,grah,gorm,330,LF,NA
flpeylj5f3,3547,1,gled,gled,105,LF,NA
flpeylj5f3,2241,1,clate,clate,150,LF,NA
flpeylj5f3,3557,1,noom,noom,240,HF,NA
frwjgr8fzf,4023,1,blit,blit,285,LF,NA
frwjgr8fzf,8944,1,gled,gled,195,HF,NA
frwjgr8fzf,24103,0,grah,pim,150,LF,NA
frwjgr8fzf,9969,0,clate,gorm,60,HF,NA
frwjgr8fzf,6188,1,grah,grah,105,LF,NA
frwjgr8fzf,6824,1,noom,noom,330,LF,NA
frwjgr8fzf,2580,1,clate,clate,15,HF,NA
frwjgr8fzf,2768,0,nooobda,noobda,240,HF,NA
fvehxn7tes,3293,1,clate,clate,15,HF,NA
fvehxn7tes,5698,1,grah,grah,105,LF,NA
fvehxn7tes,7265,1,gorm,gorm,330,LF,NA
fvehxn7tes,2664,1,gled,gled,150,LF,NA
fvehxn7tes,4515,1,pim,pim,60,HF,NA
fvehxn7tes,2981,1,noom,noom,285,LF,NA
fvehxn7tes,3380,1,blit,blit,240,HF,NA
fvehxn7tes,2715,1,noobda,noobda,195,HF,NA
ge07ka806h,2295,1,noom,noom,330,LF,NA
ge07ka806h,2173,1,pim,pim,15,HF,NA
ge07ka806h,2176,1,grah,grah,240,HF,NA
ge07ka806h,3005,1,gorm,gorm,60,HF,NA
ge07ka806h,2485,1,clate,clate,150,LF,NA
ge07ka806h,1860,1,blit,blit,105,LF,NA
ge07ka806h,2233,1,gled,gled,285,LF,NA
ge07ka806h,3642,1,noobda,noobda,195,HF,NA
ge37m48x8f,3657,1,noom,noom,330,LF,NA
ge37m48x8f,2456,1,pim,pim,240,HF,NA
ge37m48x8f,2454,1,clate,clate,60,HF,NA
ge37m48x8f,3889,1,gorm,gorm,105,LF,NA
ge37m48x8f,2147,1,gled,gled,15,HF,NA
ge37m48x8f,2481,1,blit,blit,150,LF,NA
ge37m48x8f,3853,1,noobda,noobda,285,LF,NA
ge37m48x8f,4898,1,grah,grah,195,HF,NA
get5u44jv4,2345,1,gled,gled,15,HF,NA
get5u44jv4,2806,1,blit,blit,195,HF,NA
get5u44jv4,1782,1,clate,clate,240,HF,NA
get5u44jv4,2614,1,noobda,noobda,150,LF,NA
get5u44jv4,1806,1,noom,noom,60,HF,NA
get5u44jv4,2614,1,gorm,gorm,285,LF,NA
get5u44jv4,2047,1,grah,grah,105,LF,NA
get5u44jv4,1598,1,pim,pim,330,LF,NA
gez6j44yhr,4388,0,noombda,noobda,330,LF,NA
gez6j44yhr,3695,0,gleh,gled,60,HF,NA
gez6j44yhr,2494,0,blit,pim,195,HF,NA
gez6j44yhr,4279,1,gorm,gorm,285,LF,NA
gez6j44yhr,4391,1,noom,noom,240,HF,NA
gez6j44yhr,1943,1,clate,clate,105,LF,NA
gez6j44yhr,2398,1,blit,blit,150,LF,NA
gez6j44yhr,7511,0,glib,grah,15,HF,NA
gmsh8c65ef,2788,1,noobda,noobda,60,HF,NA
gmsh8c65ef,1749,1,gled,gled,150,LF,NA
gmsh8c65ef,2301,1,gorm,gorm,285,LF,NA
gmsh8c65ef,1556,1,grah,grah,195,HF,NA
gmsh8c65ef,1501,1,blit,blit,330,LF,NA
gmsh8c65ef,1301,1,pim,pim,15,HF,NA
gmsh8c65ef,1204,1,clate,clate,240,HF,NA
gmsh8c65ef,1341,1,noom,noom,105,LF,NA
grof4qlg0t,2893,1,blit,blit,195,HF,NA
grof4qlg0t,2836,1,gorm,gorm,240,HF,NA
grof4qlg0t,2311,1,noom,noom,150,LF,NA
grof4qlg0t,2746,1,pim,pim,330,LF,NA
grof4qlg0t,2077,1,grah,grah,285,LF,NA
grof4qlg0t,2397,1,noobda,noobda,15,HF,NA
grof4qlg0t,11188,1,gled,gled,105,LF,NA
grof4qlg0t,2140,1,clate,clate,60,HF,NA
grq52nyg0m,3386,0,glim,grah,285,LF,NA
grq52nyg0m,2694,1,clate,clate,60,HF,NA
grq52nyg0m,1850,1,pim,pim,15,HF,NA
grq52nyg0m,4018,0,blit,noom,150,LF,NA
grq52nyg0m,1427,1,gorm,gorm,240,HF,NA
grq52nyg0m,1553,1,blit,blit,105,LF,NA
grq52nyg0m,2496,0,noom,noobda,195,HF,NA
grq52nyg0m,1866,1,gled,gled,330,LF,NA
h8kybt0xv6,3521,1,gorm,gorm,105,LF,NA
h8kybt0xv6,4159,1,gled,gled,285,LF,NA
h8kybt0xv6,2610,1,clate,clate,195,HF,NA
h8kybt0xv6,3055,1,grah,grah,240,HF,NA
h8kybt0xv6,3144,1,noobda,noobda,330,LF,NA
h8kybt0xv6,3082,1,noom,noom,150,LF,NA
h8kybt0xv6,2476,1,blit,blit,60,HF,NA
h8kybt0xv6,2199,1,pim,pim,15,HF,NA
h8svh5vq5z,3168,1,noobda,noobda,240,HF,NA
h8svh5vq5z,2899,1,gorm,gorm,15,HF,NA
h8svh5vq5z,3256,1,grah,grah,150,LF,NA
h8svh5vq5z,2157,1,blit,blit,330,LF,NA
h8svh5vq5z,2097,1,clate,clate,195,HF,NA
h8svh5vq5z,2461,0,glem,gled,60,HF,NA
h8svh5vq5z,2992,1,pim,pim,105,LF,NA
h8svh5vq5z,1926,1,noom,noom,285,LF,NA
hsauve8g8v,5609,0,grah,clate,150,LF,NA
hsauve8g8v,3932,1,pim,pim,105,LF,NA
hsauve8g8v,3916,1,noom,noom,15,HF,NA
hsauve8g8v,3702,1,noobda,noobda,60,HF,NA
hsauve8g8v,3770,1,gled,gled,240,HF,NA
hsauve8g8v,6021,1,grah,grah,195,HF,NA
hsauve8g8v,4696,1,blit,blit,330,LF,NA
hsauve8g8v,3466,1,gorm,gorm,285,LF,NA
hxgs0eldpl,6813,1,noom,noom,285,LF,NA
hxgs0eldpl,4891,1,grah,grah,330,LF,NA
hxgs0eldpl,3350,1,gorm,gorm,240,HF,NA
hxgs0eldpl,5478,1,noobda,noobda,60,HF,NA
hxgs0eldpl,3390,1,clate,clate,195,HF,NA
hxgs0eldpl,2102,0,NA,gled,15,HF,NA
hxgs0eldpl,8054,1,blit,blit,105,LF,NA
hxgs0eldpl,4906,1,pim,pim,150,LF,NA
j8lb57c00t,5760,1,gled,gled,150,LF,NA
j8lb57c00t,4212,1,blit,blit,240,HF,NA
j8lb57c00t,3843,1,noobda,noobda,195,HF,NA
j8lb57c00t,3940,1,pim,pim,60,HF,NA
j8lb57c00t,3689,1,grah,grah,285,LF,NA
j8lb57c00t,3792,1,gorm,gorm,105,LF,NA
j8lb57c00t,5558,1,noom,noom,330,LF,NA
j8lb57c00t,3639,1,clate,clate,15,HF,NA
j9ok9znyv8,4493,1,grah,grah,15,HF,NA
j9ok9znyv8,4894,1,noom,noom,60,HF,NA
j9ok9znyv8,4598,1,gorm,gorm,240,HF,NA
j9ok9znyv8,4358,1,pim,pim,330,LF,NA
j9ok9znyv8,4295,1,noobda,noobda,105,LF,NA
j9ok9znyv8,3975,1,gled,gled,285,LF,NA
j9ok9znyv8,3047,1,blit,blit,150,LF,NA
j9ok9znyv8,3967,1,clate,clate,195,HF,NA
jkw8ed3mfb,6361,1,gorm,gorm,330,LF,NA
jkw8ed3mfb,3719,1,noom,noom,285,LF,NA
jkw8ed3mfb,2591,0,bilt,blit,195,HF,NA
jkw8ed3mfb,2857,1,clate,clate,105,LF,NA
jkw8ed3mfb,4031,1,noobda,noobda,240,HF,NA
jkw8ed3mfb,2407,1,pim,pim,15,HF,NA
jkw8ed3mfb,2776,1,gled,gled,60,HF,NA
jkw8ed3mfb,2974,1,grah,grah,150,LF,NA
k0xtw48016,5071,1,noom,noom,60,HF,NA
k0xtw48016,2062,1,pim,pim,285,LF,NA
k0xtw48016,3448,1,clate,clate,105,LF,NA
k0xtw48016,2384,1,gorm,gorm,15,HF,NA
k0xtw48016,3604,1,noobda,noobda,330,LF,NA
k0xtw48016,1778,1,grah,grah,240,HF,NA
k0xtw48016,1947,1,blit,blit,195,HF,NA
k0xtw48016,2250,1,gled,gled,150,LF,NA
k6345c329z,3211,1,pim,pim,150,LF,NA
k6345c329z,4392,1,noobda,noobda,240,HF,NA
k6345c329z,3989,1,clate,clate,105,LF,NA
k6345c329z,6372,1,noom,noom,330,LF,NA
k6345c329z,2934,1,blit,blit,60,HF,NA
k6345c329z,2967,1,gorm,gorm,15,HF,NA
k6345c329z,3112,1,gled,gled,195,HF,NA
k6345c329z,3566,1,grah,grah,285,LF,NA
kc9o1bqmtd,3264,0,gle,blit,60,HF,NA
kc9o1bqmtd,3719,1,pim,pim,105,LF,NA
kc9o1bqmtd,5545,0,grom,gled,15,HF,NA
kc9o1bqmtd,8105,0,g,clate,150,LF,NA
kc9o1bqmtd,5479,1,noobda,noobda,240,HF,NA
kc9o1bqmtd,3462,1,grah,grah,195,HF,NA
kc9o1bqmtd,6522,0,grom,gorm,330,LF,NA
kc9o1bqmtd,2788,1,noom,noom,285,LF,NA
kh2o72rttk,2414,1,noom,noom,240,HF,NA
kh2o72rttk,3014,1,blit,blit,150,LF,NA
kh2o72rttk,1887,1,gled,gled,195,HF,NA
kh2o72rttk,2278,1,grah,grah,285,LF,NA
kh2o72rttk,1839,1,pim,pim,60,HF,NA
kh2o72rttk,2519,1,gorm,gorm,15,HF,NA
kh2o72rttk,3295,1,clate,clate,330,LF,NA
kh2o72rttk,2446,0,boodba,noobda,105,LF,NA
kubgpvtae9,14317,0,prim,pim,150,LF,NA
kubgpvtae9,6020,1,grah,grah,15,HF,NA
kubgpvtae9,2959,1,noom,noom,285,LF,NA
kubgpvtae9,3858,1,noobda,noobda,60,HF,NA
kubgpvtae9,5434,0,bit,blit,195,HF,NA
kubgpvtae9,6692,0,gle,gled,105,LF,NA
kubgpvtae9,9151,0,grom,gorm,330,LF,NA
kubgpvtae9,10114,1,clate,clate,240,HF,NA
l2owuc00ht,6742,1,gorm,gorm,60,HF,NA
l2owuc00ht,5548,1,noom,noom,150,LF,NA
l2owuc00ht,5737,1,gled,gled,15,HF,NA
l2owuc00ht,5447,1,clate,clate,195,HF,NA
l2owuc00ht,8304,1,blit,blit,330,LF,NA
l2owuc00ht,3662,1,pim,pim,285,LF,NA
l2owuc00ht,698,0,NA,grah,240,HF,NA
l2owuc00ht,9388,1,noobda,noobda,105,LF,NA
l8dgboszuf,5561,1,clate,clate,195,HF,NA
l8dgboszuf,5128,1,blit,blit,285,LF,NA
l8dgboszuf,23595,1,pim,pim,15,HF,NA
l8dgboszuf,3537,1,noom,noom,105,LF,NA
l8dgboszuf,2917,1,gled,gled,150,LF,NA
l8dgboszuf,4827,1,grah,grah,60,HF,NA
l8dgboszuf,2857,1,gorm,gorm,240,HF,NA
l8dgboszuf,4166,1,noobda,noobda,330,LF,NA
lg0e4y4x2p,5239,1,clate,clate,285,LF,NA
lg0e4y4x2p,4073,1,grah,grah,60,HF,NA
lg0e4y4x2p,6723,1,gled,gled,240,HF,NA
lg0e4y4x2p,3999,1,noom,noom,105,LF,NA
lg0e4y4x2p,4395,1,noobda,noobda,195,HF,NA
lg0e4y4x2p,3426,1,blit,blit,15,HF,NA
lg0e4y4x2p,3630,1,pim,pim,150,LF,NA
lg0e4y4x2p,3639,1,gorm,gorm,330,LF,NA
lut80uamlw,3752,1,pim,pim,285,LF,NA
lut80uamlw,8073,1,gled,gled,60,HF,NA
lut80uamlw,3090,1,noom,noom,105,LF,NA
lut80uamlw,4156,1,grah,grah,330,LF,NA
lut80uamlw,4195,1,gorm,gorm,240,HF,NA
lut80uamlw,3575,1,noobda,noobda,15,HF,NA
lut80uamlw,3152,1,clate,clate,195,HF,NA
lut80uamlw,3098,1,blit,blit,150,LF,NA
lw5un5a8bq,2808,1,noom,noom,240,HF,NA
lw5un5a8bq,2189,1,noobda,noobda,195,HF,NA
lw5un5a8bq,1739,1,gled,gled,285,LF,NA
lw5un5a8bq,2604,1,grah,grah,105,LF,NA
lw5un5a8bq,1220,1,blit,blit,150,LF,NA
lw5un5a8bq,2197,1,gorm,gorm,330,LF,NA
lw5un5a8bq,1601,1,clate,clate,60,HF,NA
lw5un5a8bq,1209,1,pim,pim,15,HF,NA
m0hw20twym,6677,1,gorm,gorm,105,LF,NA
m0hw20twym,5809,1,gled,gled,60,HF,NA
m0hw20twym,2890,0,clate,blit,330,LF,NA
m0hw20twym,5170,1,noobda,noobda,150,LF,NA
m0hw20twym,2856,1,noom,noom,285,LF,NA
m0hw20twym,2197,1,clate,clate,15,HF,NA
m0hw20twym,2388,0,pim,grah,195,HF,NA
m0hw20twym,1815,1,pim,pim,240,HF,NA
m7hxohvhpd,4825,1,pim,pim,330,LF,NA
m7hxohvhpd,3231,1,blit,blit,15,HF,NA
m7hxohvhpd,3524,1,grah,grah,60,HF,NA
m7hxohvhpd,4221,1,clate,clate,150,LF,NA
m7hxohvhpd,2983,1,gorm,gorm,195,HF,NA
m7hxohvhpd,4033,1,noom,noom,285,LF,NA
m7hxohvhpd,3501,1,gled,gled,105,LF,NA
m7hxohvhpd,3911,1,noobda,noobda,240,HF,NA
mb4dkxtuzz,7241,1,gorm,gorm,240,HF,NA
mb4dkxtuzz,5965,1,pim,pim,285,LF,NA
mb4dkxtuzz,11636,1,noobda,noobda,195,HF,NA
mb4dkxtuzz,3007,1,blit,blit,60,HF,NA
mb4dkxtuzz,4249,1,gled,gled,105,LF,NA
mb4dkxtuzz,4582,1,noom,noom,330,LF,NA
mb4dkxtuzz,3534,1,grah,grah,15,HF,NA
mb4dkxtuzz,3210,1,clate,clate,150,LF,NA
md4nd5vy4r,2066,1,noom,noom,240,HF,NA
md4nd5vy4r,4547,1,blit,blit,15,HF,NA
md4nd5vy4r,2539,1,gorm,gorm,195,HF,NA
md4nd5vy4r,3747,1,noobda,noobda,330,LF,NA
md4nd5vy4r,1837,1,clate,clate,60,HF,NA
md4nd5vy4r,2421,1,grah,grah,105,LF,NA
md4nd5vy4r,1724,1,pim,pim,150,LF,NA
md4nd5vy4r,1463,1,gled,gled,285,LF,NA
mftfh25yjq,4267,1,noobda,noobda,285,LF,NA
mftfh25yjq,4084,1,gled,gled,150,LF,NA
mftfh25yjq,3490,1,pim,pim,195,HF,NA
mftfh25yjq,3965,1,noom,noom,60,HF,NA
mftfh25yjq,6206,1,blit,blit,240,HF,NA
mftfh25yjq,3230,1,grah,grah,15,HF,NA
mftfh25yjq,4343,1,gorm,gorm,330,LF,NA
mftfh25yjq,3804,1,clate,clate,105,LF,NA
mw1d0eppzd,2496,1,noom,noom,15,HF,NA
mw1d0eppzd,2034,1,gorm,gorm,240,HF,NA
mw1d0eppzd,3360,1,gled,gled,330,LF,NA
mw1d0eppzd,2889,1,clate,clate,285,LF,NA
mw1d0eppzd,2054,1,pim,pim,195,HF,NA
mw1d0eppzd,1930,1,noobda,noobda,105,LF,NA
mw1d0eppzd,1835,1,grah,grah,150,LF,NA
mw1d0eppzd,2158,1,blit,blit,60,HF,NA
n5h453lnx1,3632,1,gled,gled,240,HF,NA
n5h453lnx1,4896,1,blit,blit,60,HF,NA
n5h453lnx1,3320,1,pim,pim,330,LF,NA
n5h453lnx1,5622,1,noobda,noobda,15,HF,NA
n5h453lnx1,3623,1,grah,grah,195,HF,NA
n5h453lnx1,4062,1,gorm,gorm,285,LF,NA
n5h453lnx1,6594,1,clate,clate,150,LF,NA
n5h453lnx1,3828,1,noom,noom,105,LF,NA
nbw33ssk2y,5457,1,gorm,gorm,105,LF,NA
nbw33ssk2y,3212,1,pim,pim,60,HF,NA
nbw33ssk2y,3550,1,noom,noom,330,LF,NA
nbw33ssk2y,3523,1,gled,gled,15,HF,NA
nbw33ssk2y,3713,1,noobda,noobda,195,HF,NA
nbw33ssk2y,2902,1,clate,clate,240,HF,NA
nbw33ssk2y,2883,1,blit,blit,150,LF,NA
nbw33ssk2y,7293,1,grah,grah,285,LF,NA
npxza50yle,2937,0,noom,gled,330,LF,NA
npxza50yle,3513,1,gorm,gorm,105,LF,NA
npxza50yle,4058,0,pim,grah,240,HF,NA
npxza50yle,3137,1,clate,clate,15,HF,NA
npxza50yle,2667,1,noobda,noobda,60,HF,NA
npxza50yle,4820,0,grah,blit,195,HF,NA
npxza50yle,3661,1,noom,noom,150,LF,NA
npxza50yle,4036,0,gled,pim,285,LF,NA
ntpbvmmezk,4971,1,noobda,noobda,240,HF,NA
ntpbvmmezk,6703,1,blit,blit,15,HF,NA
ntpbvmmezk,2501,1,pim,pim,105,LF,NA
ntpbvmmezk,6179,1,grah,grah,195,HF,NA
ntpbvmmezk,5498,1,noom,noom,60,HF,NA
ntpbvmmezk,4354,1,gorm,gorm,285,LF,NA
ntpbvmmezk,24172,1,gled,gled,330,LF,NA
ntpbvmmezk,5701,1,clate,clate,150,LF,NA
nyr0l1xwy9,5646,0,clate,gorm,150,LF,NA
nyr0l1xwy9,4909,1,gled,gled,60,HF,NA
nyr0l1xwy9,3991,1,pim,pim,15,HF,NA
nyr0l1xwy9,9213,0,gorm,clate,105,LF,NA
nyr0l1xwy9,4057,1,blit,blit,195,HF,NA
nyr0l1xwy9,8051,0,grah,noom,285,LF,NA
nyr0l1xwy9,3577,0,noom,grah,330,LF,NA
nyr0l1xwy9,4545,1,noobda,noobda,240,HF,NA
o1wzdyp4t0,4416,0,clate,noom,330,LF,NA
o1wzdyp4t0,5655,1,pim,pim,60,HF,NA
o1wzdyp4t0,3132,1,grah,grah,105,LF,NA
o1wzdyp4t0,3974,1,clate,clate,285,LF,NA
o1wzdyp4t0,5357,1,noobda,noobda,195,HF,NA
o1wzdyp4t0,2894,1,gled,gled,15,HF,NA
o1wzdyp4t0,10612,1,blit,blit,150,LF,NA
o1wzdyp4t0,14857,1,gorm,gorm,240,HF,NA
oblg9zgtg1,4114,1,noobda,noobda,285,LF,NA
oblg9zgtg1,2458,1,gled,gled,105,LF,NA
oblg9zgtg1,3624,1,grah,grah,150,LF,NA
oblg9zgtg1,2582,1,gorm,gorm,60,HF,NA
oblg9zgtg1,3579,1,pim,pim,15,HF,NA
oblg9zgtg1,2588,1,clate,clate,195,HF,NA
oblg9zgtg1,3549,1,blit,blit,330,LF,NA
oblg9zgtg1,2531,1,noom,noom,240,HF,NA
off1rjg2v8,2393,1,noom,noom,240,HF,NA
off1rjg2v8,2616,1,gled,gled,60,HF,NA
off1rjg2v8,1884,1,blit,blit,150,LF,NA
off1rjg2v8,1568,0,blit,gorm,105,LF,NA
off1rjg2v8,7513,0,gloobda,noobda,330,LF,NA
off1rjg2v8,3153,0,noom,pim,195,HF,NA
off1rjg2v8,2030,0,gled,grah,15,HF,NA
off1rjg2v8,2399,0,noobda,clate,285,LF,NA
olu44g0ad9,10731,1,grah,grah,60,HF,NA
olu44g0ad9,2434,1,clate,clate,240,HF,NA
olu44g0ad9,3272,1,noobda,noobda,195,HF,NA
olu44g0ad9,4271,1,gorm,gorm,285,LF,NA
olu44g0ad9,4634,1,noom,noom,15,HF,NA
olu44g0ad9,1732,1,pim,pim,105,LF,NA
olu44g0ad9,2268,1,gled,gled,330,LF,NA
olu44g0ad9,1864,1,blit,blit,150,LF,NA
ooqwy0vajl,8906,1,blit,blit,60,HF,NA
ooqwy0vajl,8099,1,grah,grah,330,LF,NA
ooqwy0vajl,3946,1,noobda,noobda,105,LF,NA
ooqwy0vajl,6479,1,noom,noom,285,LF,NA
ooqwy0vajl,5712,1,gled,gled,240,HF,NA
ooqwy0vajl,6731,1,clate,clate,150,LF,NA
ooqwy0vajl,7280,1,gorm,gorm,195,HF,NA
ooqwy0vajl,2452,1,pim,pim,15,HF,NA
oysg6t7s8f,6743,1,pim,pim,285,LF,NA
oysg6t7s8f,9363,1,gorm,gorm,60,HF,NA
oysg6t7s8f,2516,1,noobda,noobda,195,HF,NA
oysg6t7s8f,5595,0,grah,gled,150,LF,NA
oysg6t7s8f,2834,0,gled,grah,15,HF,NA
oysg6t7s8f,3112,1,noom,noom,330,LF,NA
oysg6t7s8f,3047,1,blit,blit,240,HF,NA
oysg6t7s8f,1920,1,clate,clate,105,LF,NA
oz4psv9haz,5099,1,blit,blit,330,LF,NA
oz4psv9haz,2108,1,pim,pim,285,LF,NA
oz4psv9haz,1961,1,noom,noom,15,HF,NA
oz4psv9haz,3378,1,noobda,noobda,240,HF,NA
oz4psv9haz,6657,0,gleb,gled,195,HF,NA
oz4psv9haz,1673,1,clate,clate,105,LF,NA
oz4psv9haz,1920,0,graih,grah,60,HF,NA
oz4psv9haz,3626,1,gorm,gorm,150,LF,NA
phsz5cxuw7,8399,1,pim,pim,330,LF,NA
phsz5cxuw7,17906,1,clate,clate,195,HF,NA
phsz5cxuw7,3050,1,gled,gled,15,HF,NA
phsz5cxuw7,3647,1,blit,blit,105,LF,NA
phsz5cxuw7,6025,1,gorm,gorm,240,HF,NA
phsz5cxuw7,9424,1,grah,grah,60,HF,NA
phsz5cxuw7,4175,1,noobda,noobda,150,LF,NA
phsz5cxuw7,4524,1,noom,noom,285,LF,NA
pmgyvq9u3y,4290,1,blit,blit,285,LF,NA
pmgyvq9u3y,6529,1,gorm,gorm,105,LF,NA
pmgyvq9u3y,6050,1,noom,noom,195,HF,NA
pmgyvq9u3y,2895,0,noom,gled,150,LF,NA
pmgyvq9u3y,3350,1,clate,clate,240,HF,NA
pmgyvq9u3y,3516,1,noobda,noobda,330,LF,NA
pmgyvq9u3y,2547,0,clate,grah,60,HF,NA
pmgyvq9u3y,1445,1,pim,pim,15,HF,NA
ptvuwn0q44,5047,1,noom,noom,60,HF,NA
ptvuwn0q44,1791,1,blit,blit,15,HF,NA
ptvuwn0q44,2000,0,grah,gorm,150,LF,NA
ptvuwn0q44,2975,1,pim,pim,285,LF,NA
ptvuwn0q44,1519,0,crate,clate,240,HF,NA
ptvuwn0q44,3631,0,blit,gled,330,LF,NA
ptvuwn0q44,2975,0,gorm,grah,105,LF,NA
ptvuwn0q44,2231,1,noobda,noobda,195,HF,NA
q6g4duk6to,5719,1,blit,blit,15,HF,NA
q6g4duk6to,3869,1,grah,grah,330,LF,NA
q6g4duk6to,1941,1,clate,clate,105,LF,NA
q6g4duk6to,1885,1,pim,pim,195,HF,NA
q6g4duk6to,3294,1,gorm,gorm,60,HF,NA
q6g4duk6to,2126,1,noobda,noobda,150,LF,NA
q6g4duk6to,2021,1,noom,noom,240,HF,NA
q6g4duk6to,1789,1,gled,gled,285,LF,NA
q90sh42t7o,4917,1,blit,blit,285,LF,NA
q90sh42t7o,5976,1,noobda,noobda,330,LF,NA
q90sh42t7o,3951,1,gorm,gorm,150,LF,NA
q90sh42t7o,3409,1,noom,noom,60,HF,NA
q90sh42t7o,6433,1,clate,clate,15,HF,NA
q90sh42t7o,6919,1,grah,grah,240,HF,NA
q90sh42t7o,3259,1,pim,pim,195,HF,NA
q90sh42t7o,5689,1,gled,gled,105,LF,NA
qgr0vgfr35,2443,1,gled,gled,285,LF,NA
qgr0vgfr35,3067,1,clate,clate,195,HF,NA
qgr0vgfr35,1712,1,pim,pim,150,LF,NA
qgr0vgfr35,1935,1,grah,grah,60,HF,NA
qgr0vgfr35,1565,1,blit,blit,15,HF,NA
qgr0vgfr35,3419,1,gorm,gorm,240,HF,NA
qgr0vgfr35,2069,1,noom,noom,105,LF,NA
qgr0vgfr35,2284,1,noobda,noobda,330,LF,NA
qrcpdm43sr,5439,1,gled,gled,150,LF,NA
qrcpdm43sr,3574,1,gorm,gorm,15,HF,NA
qrcpdm43sr,9375,1,blit,blit,285,LF,NA
qrcpdm43sr,3871,1,grah,grah,60,HF,NA
qrcpdm43sr,4127,1,noobda,noobda,330,LF,NA
qrcpdm43sr,3862,1,noom,noom,195,HF,NA
qrcpdm43sr,3591,1,clate,clate,105,LF,NA
qrcpdm43sr,3871,1,pim,pim,240,HF,NA
qyly8ms9r6,6266,1,noom,noom,285,LF,NA
qyly8ms9r6,8761,1,blit,blit,15,HF,NA
qyly8ms9r6,7005,1,gorm,gorm,60,HF,NA
qyly8ms9r6,5240,1,grah,grah,195,HF,NA
qyly8ms9r6,5249,1,gled,gled,150,LF,NA
qyly8ms9r6,5382,1,clate,clate,240,HF,NA
qyly8ms9r6,8493,1,noobda,noobda,330,LF,NA
qyly8ms9r6,3675,1,pim,pim,105,LF,NA
rk5braqynq,3335,1,noom,noom,195,HF,NA
rk5braqynq,2065,1,clate,clate,240,HF,NA
