subject_id,is_correct,response_text,target,angle,targetFreq
gmsh8c65ef,1,noobda,noobda,60,HF
gmsh8c65ef,1,noom,noom,105,LF
gmsh8c65ef,1,gled,gled,150,LF
gmsh8c65ef,1,grah,grah,195,HF
gmsh8c65ef,1,clate,clate,240,HF
gmsh8c65ef,1,gorm,gorm,285,LF
gmsh8c65ef,1,blit,blit,330,LF
grof4qlg0t,1,noobda,noobda,15,HF
grof4qlg0t,1,clate,clate,60,HF
grof4qlg0t,1,gled,gled,105,LF
grof4qlg0t,1,noom,noom,150,LF
grof4qlg0t,1,blit,blit,195,HF
grof4qlg0t,1,gorm,gorm,240,HF
grof4qlg0t,1,grah,grah,285,LF
grof4qlg0t,1,pim,pim,330,LF
grq52nyg0m,1,pim,pim,15,HF
grq52nyg0m,1,clate,clate,60,HF
grq52nyg0m,1,blit,blit,105,LF
grq52nyg0m,1,noom,noom,150,LF
grq52nyg0m,1,noobda,noobda,195,HF
grq52nyg0m,1,gorm,gorm,240,HF
grq52nyg0m,1,grah,grah,285,LF
grq52nyg0m,1,gled,gled,330,LF
h8kybt0xv6,1,pim,pim,15,HF
h8kybt0xv6,1,blit,blit,60,HF
h8kybt0xv6,1,gorm,gorm,105,LF
h8kybt0xv6,1,noom,noom,150,LF
h8kybt0xv6,1,clate,clate,195,HF
h8kybt0xv6,1,grah,grah,240,HF
h8kybt0xv6,1,gled,gled,285,LF
h8kybt0xv6,1,noobda,noobda,330,LF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,west,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,0,e,gorm,15,HF
h8svh5vq5z,0,ee,gorm,15,HF
h8svh5vq5z,0,NA,gorm,15,HF
h8svh5vq5z,1,gorm,gorm,15,HF
h8svh5vq5z,1,gled,gled,60,HF
h8svh5vq5z,1,pim,pim,105,LF
h8svh5vq5z,1,grah,grah,150,LF
h8svh5vq5z,1,clate,clate,195,HF
h8svh5vq5z,1,noobda,noobda,240,HF
h8svh5vq5z,1,noom,noom,285,LF
h8svh5vq5z,1,blit,blit,330,LF
hsauve8g8v,1,noom,noom,15,HF
hsauve8g8v,1,noobda,noobda,60,HF
hsauve8g8v,1,pim,pim,105,LF
hsauve8g8v,1,clate,clate,150,LF
hsauve8g8v,1,grah,grah,195,HF
hsauve8g8v,1,gled,gled,240,HF
hsauve8g8v,1,gorm,gorm,285,LF
hsauve8g8v,1,blit,blit,330,LF
hxgs0eldpl,1,gled,gled,15,HF
hxgs0eldpl,1,noobda,noobda,60,HF
hxgs0eldpl,1,blit,blit,105,LF
hxgs0eldpl,1,pim,pim,150,LF
hxgs0eldpl,1,clate,clate,195,HF
hxgs0eldpl,1,gorm,gorm,240,HF
hxgs0eldpl,1,noom,noom,285,LF
hxgs0eldpl,1,grah,grah,330,LF
j8lb57c00t,1,clate,clate,15,HF
j8lb57c00t,1,pim,pim,60,HF
j8lb57c00t,1,gorm,gorm,105,LF
j8lb57c00t,1,gled,gled,150,LF
j8lb57c00t,1,noobda,noobda,195,HF
j8lb57c00t,1,blit,blit,240,HF
j8lb57c00t,1,grah,grah,285,LF
j8lb57c00t,1,noom,noom,330,LF
j9ok9znyv8,1,grah,grah,15,HF
j9ok9znyv8,1,noom,noom,60,HF
j9ok9znyv8,1,noobda,noobda,105,LF
j9ok9znyv8,1,blit,blit,150,LF
j9ok9znyv8,1,clate,clate,195,HF
j9ok9znyv8,1,gorm,gorm,240,HF
j9ok9znyv8,1,gled,gled,285,LF
j9ok9znyv8,1,pim,pim,330,LF
jkw8ed3mfb,1,pim,pim,15,HF
jkw8ed3mfb,1,gled,gled,60,HF
jkw8ed3mfb,1,clate,clate,105,LF
jkw8ed3mfb,1,grah,grah,150,LF
jkw8ed3mfb,1,blit,blit,195,HF
jkw8ed3mfb,1,noobda,noobda,240,HF
jkw8ed3mfb,1,noom,noom,285,LF
jkw8ed3mfb,1,gorm,gorm,330,LF
k0xtw48016,1,gorm,gorm,15,HF
k0xtw48016,1,noom,noom,60,HF
k0xtw48016,1,clate,clate,105,LF
k0xtw48016,1,gled,gled,150,LF
k0xtw48016,1,blit,blit,195,HF
k0xtw48016,1,grah,grah,240,HF
k0xtw48016,1,pim,pim,285,LF
k0xtw48016,1,noobda,noobda,330,LF
k6345c329z,1,gorm,gorm,15,HF
k6345c329z,1,blit,blit,60,HF
k6345c329z,1,clate,clate,105,LF
k6345c329z,1,pim,pim,150,LF
k6345c329z,1,gled,gled,195,HF
k6345c329z,1,noobda,noobda,240,HF
k6345c329z,1,grah,grah,285,LF
k6345c329z,1,noom,noom,330,LF
kc9o1bqmtd,1,gled,gled,15,HF
kc9o1bqmtd,1,blit,blit,60,HF
kc9o1bqmtd,1,pim,pim,105,LF
kc9o1bqmtd,1,clate,clate,150,LF
kc9o1bqmtd,1,grah,grah,195,HF
kc9o1bqmtd,1,noobda,noobda,240,HF
kc9o1bqmtd,1,noom,noom,285,LF
kc9o1bqmtd,1,gorm,gorm,330,LF
kh2o72rttk,1,gorm,gorm,15,HF
kh2o72rttk,1,pim,pim,60,HF
kh2o72rttk,1,noobda,noobda,105,LF
kh2o72rttk,1,blit,blit,150,LF
kh2o72rttk,1,gled,gled,195,HF
kh2o72rttk,1,noom,noom,240,HF
kh2o72rttk,1,grah,grah,285,LF
kh2o72rttk,1,clate,clate,330,LF
kubgpvtae9,0,10,grah,15,HF
kubgpvtae9,1,grah,grah,15,HF
kubgpvtae9,1,noobda,noobda,60,HF
kubgpvtae9,1,gled,gled,105,LF
kubgpvtae9,1,pim,pim,150,LF
kubgpvtae9,1,blit,blit,195,HF
kubgpvtae9,1,clate,clate,240,HF
kubgpvtae9,1,noom,noom,285,LF
kubgpvtae9,1,gorm,gorm,330,LF
l2owuc00ht,1,gled,gled,15,HF
l2owuc00ht,1,gorm,gorm,60,HF
l2owuc00ht,1,noobda,noobda,105,LF
l2owuc00ht,1,noom,noom,150,LF
l2owuc00ht,1,clate,clate,195,HF
l2owuc00ht,1,grah,grah,240,HF
l2owuc00ht,1,pim,pim,285,LF
l2owuc00ht,1,blit,blit,330,LF
l8dgboszuf,1,pim,pim,15,HF
l8dgboszuf,1,grah,grah,60,HF
l8dgboszuf,1,noom,noom,105,LF
l8dgboszuf,1,gled,gled,150,LF
l8dgboszuf,1,clate,clate,195,HF
l8dgboszuf,1,gorm,gorm,240,HF
l8dgboszuf,1,blit,blit,285,LF
l8dgboszuf,1,noobda,noobda,330,LF
lg0e4y4x2p,1,blit,blit,15,HF
lg0e4y4x2p,1,grah,grah,60,HF
lg0e4y4x2p,1,noom,noom,105,LF
lg0e4y4x2p,1,pim,pim,150,LF
lg0e4y4x2p,1,noobda,noobda,195,HF
lg0e4y4x2p,1,gled,gled,240,HF
lg0e4y4x2p,1,clate,clate,285,LF
lg0e4y4x2p,1,gorm,gorm,330,LF
lut80uamlw,1,noobda,noobda,15,HF
lut80uamlw,1,gled,gled,60,HF
lut80uamlw,1,noom,noom,105,LF
lut80uamlw,1,blit,blit,150,LF
lut80uamlw,1,clate,clate,195,HF
lut80uamlw,1,gorm,gorm,240,HF
lut80uamlw,1,pim,pim,285,LF
lut80uamlw,1,grah,grah,330,LF
lw5un5a8bq,1,pim,pim,15,HF
lw5un5a8bq,1,clate,clate,60,HF
lw5un5a8bq,1,grah,grah,105,LF
lw5un5a8bq,1,blit,blit,150,LF
lw5un5a8bq,1,noobda,noobda,195,HF
lw5un5a8bq,1,noom,noom,240,HF
lw5un5a8bq,1,gled,gled,285,LF
lw5un5a8bq,1,gorm,gorm,330,LF
m0hw20twym,1,clate,clate,15,HF
m0hw20twym,1,gled,gled,60,HF
m0hw20twym,1,gorm,gorm,105,LF
m0hw20twym,1,noobda,noobda,150,LF
m0hw20twym,1,grah,grah,195,HF
m0hw20twym,1,pim,pim,240,HF
m0hw20twym,1,noom,noom,285,LF
m0hw20twym,1,blit,blit,330,LF
m7hxohvhpd,1,blit,blit,15,HF
m7hxohvhpd,1,grah,grah,60,HF
m7hxohvhpd,1,gled,gled,105,LF
m7hxohvhpd,1,clate,clate,150,LF
m7hxohvhpd,1,gorm,gorm,195,HF
m7hxohvhpd,1,noobda,noobda,240,HF
m7hxohvhpd,1,noom,noom,285,LF
m7hxohvhpd,1,pim,pim,330,LF
mb4dkxtuzz,0,northwest,grah,15,HF
mb4dkxtuzz,0,northwest,grah,15,HF
mb4dkxtuzz,0,10 minutes before the hour,grah,15,HF
mb4dkxtuzz,0,nw,grah,15,HF
mb4dkxtuzz,1,grah,grah,15,HF
mb4dkxtuzz,1,blit,blit,60,HF
mb4dkxtuzz,1,gled,gled,105,LF
mb4dkxtuzz,1,clate,clate,150,LF
mb4dkxtuzz,1,noobda,noobda,195,HF
mb4dkxtuzz,1,gorm,gorm,240,HF
mb4dkxtuzz,1,pim,pim,285,LF
mb4dkxtuzz,1,noom,noom,330,LF
md4nd5vy4r,1,blit,blit,15,HF
md4nd5vy4r,1,clate,clate,60,HF
md4nd5vy4r,1,grah,grah,105,LF
md4nd5vy4r,1,pim,pim,150,LF
md4nd5vy4r,1,gorm,gorm,195,HF
md4nd5vy4r,1,noom,noom,240,HF
md4nd5vy4r,1,gled,gled,285,LF
md4nd5vy4r,1,noobda,noobda,330,LF
mftfh25yjq,1,grah,grah,15,HF
mftfh25yjq,1,noom,noom,60,HF
mftfh25yjq,1,clate,clate,105,LF
mftfh25yjq,1,gled,gled,150,LF
mftfh25yjq,1,pim,pim,195,HF
mftfh25yjq,1,blit,blit,240,HF
mftfh25yjq,1,noobda,noobda,285,LF
mftfh25yjq,1,gorm,gorm,330,LF
mw1d0eppzd,1,noom,noom,15,HF
mw1d0eppzd,1,blit,blit,60,HF
mw1d0eppzd,1,noobda,noobda,105,LF
mw1d0eppzd,1,grah,grah,150,LF
mw1d0eppzd,1,pim,pim,195,HF
mw1d0eppzd,1,gorm,gorm,240,HF
mw1d0eppzd,1,clate,clate,285,LF
mw1d0eppzd,1,gled,gled,330,LF
n5h453lnx1,1,noobda,noobda,15,HF
n5h453lnx1,1,blit,blit,60,HF
n5h453lnx1,1,noom,noom,105,LF
n5h453lnx1,1,clate,clate,150,LF
n5h453lnx1,1,grah,grah,195,HF
n5h453lnx1,1,gled,gled,240,HF
n5h453lnx1,1,gorm,gorm,285,LF
n5h453lnx1,1,pim,pim,330,LF
nbw33ssk2y,1,gled,gled,15,HF
nbw33ssk2y,1,pim,pim,60,HF
nbw33ssk2y,1,gorm,gorm,105,LF
nbw33ssk2y,1,blit,blit,150,LF
nbw33ssk2y,1,noobda,noobda,195,HF
nbw33ssk2y,1,clate,clate,240,HF
nbw33ssk2y,1,grah,grah,285,LF
nbw33ssk2y,1,noom,noom,330,LF
npxza50yle,1,clate,clate,15,HF
npxza50yle,1,noobda,noobda,60,HF
npxza50yle,1,gorm,gorm,105,LF
npxza50yle,1,noom,noom,150,LF
npxza50yle,1,blit,blit,195,HF
npxza50yle,1,grah,grah,240,HF
npxza50yle,1,pim,pim,285,LF
npxza50yle,1,gled,gled,330,LF
ntpbvmmezk,1,blit,blit,15,HF
ntpbvmmezk,1,noom,noom,60,HF
ntpbvmmezk,1,pim,pim,105,LF
ntpbvmmezk,1,clate,clate,150,LF
ntpbvmmezk,1,grah,grah,195,HF
ntpbvmmezk,1,noobda,noobda,240,HF
ntpbvmmezk,1,gorm,gorm,285,LF
ntpbvmmezk,1,gled,gled,330,LF
nyr0l1xwy9,1,pim,pim,15,HF
nyr0l1xwy9,1,gled,gled,60,HF
nyr0l1xwy9,1,clate,clate,105,LF
nyr0l1xwy9,1,gorm,gorm,150,LF
nyr0l1xwy9,1,blit,blit,195,HF
nyr0l1xwy9,1,noobda,noobda,240,HF
nyr0l1xwy9,1,noom,noom,285,LF
nyr0l1xwy9,1,grah,grah,330,LF
o1wzdyp4t0,1,gled,gled,15,HF
o1wzdyp4t0,1,pim,pim,60,HF
o1wzdyp4t0,1,grah,grah,105,LF
o1wzdyp4t0,1,blit,blit,150,LF
o1wzdyp4t0,1,noobda,noobda,195,HF
o1wzdyp4t0,1,gorm,gorm,240,HF
o1wzdyp4t0,1,clate,clate,285,LF
o1wzdyp4t0,1,noom,noom,330,LF
oblg9zgtg1,1,pim,pim,15,HF
oblg9zgtg1,1,gorm,gorm,60,HF
oblg9zgtg1,1,gled,gled,105,LF
oblg9zgtg1,1,grah,grah,150,LF
oblg9zgtg1,1,clate,clate,195,HF
oblg9zgtg1,1,noom,noom,240,HF
oblg9zgtg1,1,noobda,noobda,285,LF
oblg9zgtg1,1,blit,blit,330,LF
off1rjg2v8,1,grah,grah,15,HF
off1rjg2v8,0,NA,gled,60,HF
off1rjg2v8,1,gled,gled,60,HF
off1rjg2v8,1,gorm,gorm,105,LF
off1rjg2v8,1,blit,blit,150,LF
off1rjg2v8,1,pim,pim,195,HF
off1rjg2v8,1,noom,noom,240,HF
off1rjg2v8,1,clate,clate,285,LF
off1rjg2v8,1,noobda,noobda,330,LF
olu44g0ad9,1,noom,noom,15,HF
olu44g0ad9,1,grah,grah,60,HF
olu44g0ad9,1,pim,pim,105,LF
olu44g0ad9,1,blit,blit,150,LF
olu44g0ad9,1,noobda,noobda,195,HF
olu44g0ad9,1,clate,clate,240,HF
olu44g0ad9,1,gorm,gorm,285,LF
olu44g0ad9,1,gled,gled,330,LF
ooqwy0vajl,1,pim,pim,15,HF
ooqwy0vajl,1,blit,blit,60,HF
ooqwy0vajl,1,noobda,noobda,105,LF
ooqwy0vajl,1,clate,clate,150,LF
ooqwy0vajl,1,gorm,gorm,195,HF
ooqwy0vajl,1,gled,gled,240,HF
ooqwy0vajl,1,noom,noom,285,LF
ooqwy0vajl,1,grah,grah,330,LF
oysg6t7s8f,1,grah,grah,15,HF
oysg6t7s8f,1,gorm,gorm,60,HF
oysg6t7s8f,1,clate,clate,105,LF
oysg6t7s8f,1,gled,gled,150,LF
oysg6t7s8f,1,noobda,noobda,195,HF
oysg6t7s8f,1,blit,blit,240,HF
oysg6t7s8f,1,pim,pim,285,LF
oysg6t7s8f,1,noom,noom,330,LF
oz4psv9haz,1,noom,noom,15,HF
oz4psv9haz,1,grah,grah,60,HF
oz4psv9haz,1,clate,clate,105,LF
oz4psv9haz,1,gorm,gorm,150,LF
oz4psv9haz,1,gled,gled,195,HF
oz4psv9haz,1,noobda,noobda,240,HF
oz4psv9haz,1,pim,pim,285,LF
oz4psv9haz,1,blit,blit,330,LF
phsz5cxuw7,1,gled,gled,15,HF
phsz5cxuw7,1,grah,grah,60,HF
phsz5cxuw7,1,blit,blit,105,LF
phsz5cxuw7,1,noobda,noobda,150,LF
phsz5cxuw7,1,clate,clate,195,HF
phsz5cxuw7,1,gorm,gorm,240,HF
phsz5cxuw7,1,noom,noom,285,LF
phsz5cxuw7,1,pim,pim,330,LF
pmgyvq9u3y,1,pim,pim,15,HF
pmgyvq9u3y,1,grah,grah,60,HF
pmgyvq9u3y,1,gorm,gorm,105,LF
pmgyvq9u3y,1,gled,gled,150,LF
pmgyvq9u3y,1,noom,noom,195,HF
pmgyvq9u3y,1,clate,clate,240,HF
pmgyvq9u3y,1,blit,blit,285,LF
pmgyvq9u3y,1,noobda,noobda,330,LF
ptvuwn0q44,1,blit,blit,15,HF
ptvuwn0q44,1,noom,noom,60,HF
ptvuwn0q44,1,grah,grah,105,LF
ptvuwn0q44,1,gorm,gorm,150,LF
ptvuwn0q44,1,noobda,noobda,195,HF
ptvuwn0q44,1,clate,clate,240,HF
ptvuwn0q44,1,pim,pim,285,LF
ptvuwn0q44,1,gled,gled,330,LF
q6g4duk6to,1,blit,blit,15,HF
q6g4duk6to,1,gorm,gorm,60,HF
q6g4duk6to,1,clate,clate,105,LF
q6g4duk6to,1,noobda,noobda,150,LF
q6g4duk6to,1,pim,pim,195,HF
q6g4duk6to,1,noom,noom,240,HF
q6g4duk6to,1,gled,gled,285,LF
q6g4duk6to,1,grah,grah,330,LF
q90sh42t7o,1,clate,clate,15,HF
q90sh42t7o,1,noom,noom,60,HF
q90sh42t7o,1,gled,gled,105,LF
q90sh42t7o,1,gorm,gorm,150,LF
q90sh42t7o,1,pim,pim,195,HF
q90sh42t7o,1,grah,grah,240,HF
q90sh42t7o,1,blit,blit,285,LF
q90sh42t7o,1,noobda,noobda,330,LF
qgr0vgfr35,1,blit,blit,15,HF
qgr0vgfr35,1,grah,grah,60,HF
qgr0vgfr35,1,noom,noom,105,LF
qgr0vgfr35,1,pim,pim,150,LF
qgr0vgfr35,1,clate,clate,195,HF
qgr0vgfr35,1,gorm,gorm,240,HF
qgr0vgfr35,1,gled,gled,285,LF
qgr0vgfr35,1,noobda,noobda,330,LF
qrcpdm43sr,0,northwest,gorm,15,HF
qrcpdm43sr,1,gorm,gorm,15,HF
qrcpdm43sr,0,north almost,grah,60,HF
qrcpdm43sr,1,grah,grah,60,HF
qrcpdm43sr,1,clate,clate,105,LF
qrcpdm43sr,1,gled,gled,150,LF
qrcpdm43sr,1,noom,noom,195,HF
qrcpdm43sr,1,pim,pim,240,HF
qrcpdm43sr,1,blit,blit,285,LF
qrcpdm43sr,1,noobda,noobda,330,LF
qyly8ms9r6,1,blit,blit,15,HF
qyly8ms9r6,1,gorm,gorm,60,HF
qyly8ms9r6,1,pim,pim,105,LF
qyly8ms9r6,1,gled,gled,150,LF
qyly8ms9r6,1,grah,grah,195,HF
qyly8ms9r6,1,clate,clate,240,HF
qyly8ms9r6,1,noom,noom,285,LF
qyly8ms9r6,1,noobda,noobda,330,LF
rk5braqynq,1,blit,blit,15,HF
rk5braqynq,1,grah,grah,60,HF
rk5braqynq,1,noobda,noobda,105,LF
rk5braqynq,1,pim,pim,150,LF
rk5braqynq,1,noom,noom,195,HF
rk5braqynq,1,clate,clate,240,HF
rk5braqynq,1,gorm,gorm,285,LF
rk5braqynq,1,gled,gled,330,LF
rm3afavs1n,1,gorm,gorm,15,HF
rm3afavs1n,1,blit,blit,60,HF
rm3afavs1n,1,grah,grah,105,LF
rm3afavs1n,1,pim,pim,150,LF
rm3afavs1n,1,noobda,noobda,195,HF
rm3afavs1n,1,gled,gled,240,HF
rm3afavs1n,1,clate,clate,285,LF
rm3afavs1n,1,noom,noom,330,LF
roqq1j0nv4,1,noom,noom,15,HF
roqq1j0nv4,1,grah,grah,60,HF
roqq1j0nv4,1,gled,gled,105,LF
roqq1j0nv4,1,noobda,noobda,150,LF
roqq1j0nv4,1,blit,blit,195,HF
roqq1j0nv4,0,NA,gorm,240,HF
roqq1j0nv4,1,gorm,gorm,240,HF
roqq1j0nv4,1,pim,pim,285,LF
roqq1j0nv4,1,clate,clate,330,LF
rpkh5x8bf6,1,grah,grah,15,HF
rpkh5x8bf6,1,noobda,noobda,60,HF
rpkh5x8bf6,1,pim,pim,105,LF
rpkh5x8bf6,1,gled,gled,150,LF
rpkh5x8bf6,1,blit,blit,195,HF
rpkh5x8bf6,1,noom,noom,240,HF
rpkh5x8bf6,1,gorm,gorm,285,LF
rpkh5x8bf6,1,clate,clate,330,LF
rrleebwj9o,1,pim,pim,15,HF
rrleebwj9o,1,gorm,gorm,60,HF
rrleebwj9o,1,noom,noom,105,LF
rrleebwj9o,1,blit,blit,150,LF
rrleebwj9o,1,grah,grah,195,HF
rrleebwj9o,1,clate,clate,240,HF
rrleebwj9o,1,gled,gled,285,LF
rrleebwj9o,1,noobda,noobda,330,LF
rwhv0k3los,1,grah,grah,15,HF
rwhv0k3los,1,clate,clate,60,HF
rwhv0k3los,1,gorm,gorm,105,LF
rwhv0k3los,1,noom,noom,150,LF
rwhv0k3los,1,gled,gled,195,HF
rwhv0k3los,1,pim,pim,240,HF
rwhv0k3los,1,noobda,noobda,285,LF
rwhv0k3los,1,blit,blit,330,LF
rwlakvyq7s,1,pim,pim,15,HF
rwlakvyq7s,1,noobda,noobda,60,HF
rwlakvyq7s,1,noom,noom,105,LF
rwlakvyq7s,1,blit,blit,150,LF
rwlakvyq7s,1,clate,clate,195,HF
rwlakvyq7s,1,gled,gled,240,HF
rwlakvyq7s,1,gorm,gorm,285,LF
rwlakvyq7s,1,grah,grah,330,LF
sgc84aq1sm,1,clate,clate,15,HF
sgc84aq1sm,1,grah,grah,60,HF
sgc84aq1sm,1,noom,noom,105,LF
sgc84aq1sm,1,pim,pim,150,LF
sgc84aq1sm,1,blit,blit,195,HF
sgc84aq1sm,1,noobda,noobda,240,HF
sgc84aq1sm,1,gorm,gorm,285,LF
sgc84aq1sm,1,gled,gled,330,LF
snhn166p3p,1,blit,blit,15,HF
snhn166p3p,1,gorm,gorm,60,HF
snhn166p3p,1,gled,gled,105,LF
snhn166p3p,1,noom,noom,150,LF
snhn166p3p,1,pim,pim,195,HF
snhn166p3p,1,noobda,noobda,240,HF
snhn166p3p,1,clate,clate,285,LF
snhn166p3p,1,grah,grah,330,LF
sq7084c0uf,1,gled,gled,15,HF
sq7084c0uf,1,noom,noom,60,HF
sq7084c0uf,1,clate,clate,105,LF
sq7084c0uf,1,pim,pim,150,LF
sq7084c0uf,1,grah,grah,195,HF
sq7084c0uf,1,blit,blit,240,HF
sq7084c0uf,0,NA,noobda,285,LF
sq7084c0uf,1,noobda,noobda,285,LF
sq7084c0uf,1,gorm,gorm,330,LF
sxlxa1f5y9,1,gled,gled,15,HF
sxlxa1f5y9,1,grah,grah,60,HF
sxlxa1f5y9,1,noobda,noobda,105,LF
sxlxa1f5y9,1,gorm,gorm,150,LF
sxlxa1f5y9,1,noom,noom,195,HF
sxlxa1f5y9,1,clate,clate,240,HF
sxlxa1f5y9,1,pim,pim,285,LF
sxlxa1f5y9,1,blit,blit,330,LF
sycm940zx9,1,noobda,noobda,15,HF
sycm940zx9,1,grah,grah,60,HF
sycm940zx9,1,gled,gled,105,LF
sycm940zx9,1,blit,blit,150,LF
sycm940zx9,1,gorm,gorm,195,HF
sycm940zx9,1,pim,pim,240,HF
sycm940zx9,1,noom,noom,285,LF
sycm940zx9,1,clate,clate,330,LF
t498zt4avz,1,gled,gled,15,HF
t498zt4avz,1,pim,pim,60,HF
t498zt4avz,1,gorm,gorm,105,LF
t498zt4avz,1,clate,clate,150,LF
t498zt4avz,1,noom,noom,195,HF
t498zt4avz,1,blit,blit,240,HF
t498zt4avz,1,noobda,noobda,285,LF
t498zt4avz,1,grah,grah,330,LF
tbehp3kn4l,1,noobda,noobda,15,HF
tbehp3kn4l,1,pim,pim,60,HF
tbehp3kn4l,1,gled,gled,105,LF
tbehp3kn4l,1,blit,blit,150,LF
tbehp3kn4l,1,clate,clate,195,HF
tbehp3kn4l,1,noom,noom,240,HF
tbehp3kn4l,1,gorm,gorm,285,LF
tbehp3kn4l,1,grah,grah,330,LF
tfzy1aa702,1,gled,gled,15,HF
tfzy1aa702,1,clate,clate,60,HF
tfzy1aa702,1,gorm,gorm,105,LF
tfzy1aa702,1,noom,noom,150,LF
tfzy1aa702,1,blit,blit,195,HF
tfzy1aa702,1,pim,pim,240,HF
tfzy1aa702,1,noobda,noobda,285,LF
tfzy1aa702,1,grah,grah,330,LF
tgsptksq5v,1,noobda,noobda,15,HF
tgsptksq5v,1,clate,clate,60,HF
tgsptksq5v,1,gled,gled,105,LF
tgsptksq5v,1,pim,pim,150,LF
tgsptksq5v,1,blit,blit,195,HF
tgsptksq5v,1,grah,grah,240,HF
tgsptksq5v,1,noom,noom,285,LF
tgsptksq5v,1,gorm,gorm,330,LF
tmccsd2nbz,1,pim,pim,15,HF
tmccsd2nbz,1,grah,grah,60,HF
tmccsd2nbz,1,noom,noom,105,LF
tmccsd2nbz,1,clate,clate,150,LF
tmccsd2nbz,1,blit,blit,195,HF
tmccsd2nbz,0,NA,gled,240,HF
tmccsd2nbz,1,gled,gled,240,HF
tmccsd2nbz,1,gorm,gorm,285,LF
tmccsd2nbz,1,noobda,noobda,330,LF
ttzedhf22d,1,noom,noom,15,HF
ttzedhf22d,1,pim,pim,60,HF
ttzedhf22d,1,gorm,gorm,105,LF
ttzedhf22d,1,noobda,noobda,150,LF
ttzedhf22d,1,gled,gled,195,HF
ttzedhf22d,1,clate,clate,240,HF
ttzedhf22d,1,grah,grah,285,LF
ttzedhf22d,1,blit,blit,330,LF
tyx17br3pl,1,pim,pim,15,HF
tyx17br3pl,1,clate,clate,60,HF
tyx17br3pl,1,gorm,gorm,105,LF
tyx17br3pl,1,grah,grah,150,LF
tyx17br3pl,1,noobda,noobda,195,HF
tyx17br3pl,1,gled,gled,240,HF
tyx17br3pl,1,noom,noom,285,LF
tyx17br3pl,1,blit,blit,330,LF
u040fwsztl,1,gorm,gorm,15,HF
u040fwsztl,1,clate,clate,60,HF
u040fwsztl,1,blit,blit,105,LF
u040fwsztl,1,noom,noom,150,LF
u040fwsztl,1,noobda,noobda,195,HF
u040fwsztl,1,pim,pim,240,HF
u040fwsztl,1,gled,gled,285,LF
u040fwsztl,1,grah,grah,330,LF
ubjojzl2ka,1,noobda,noobda,15,HF
ubjojzl2ka,1,grah,grah,60,HF
ubjojzl2ka,1,blit,blit,105,LF
ubjojzl2ka,1,pim,pim,150,LF
ubjojzl2ka,1,gled,gled,195,HF
ubjojzl2ka,1,gorm,gorm,240,HF
ubjojzl2ka,1,noom,noom,285,LF
ubjojzl2ka,1,clate,clate,330,LF
ucfq24h48j,1,gorm,gorm,15,HF
ucfq24h48j,1,noom,noom,60,HF
ucfq24h48j,1,noobda,noobda,105,LF
ucfq24h48j,1,blit,blit,150,LF
ucfq24h48j,1,clate,clate,195,HF
ucfq24h48j,1,grah,grah,240,HF
ucfq24h48j,1,gled,gled,285,LF
ucfq24h48j,1,pim,pim,330,LF
ufpf2j3316,1,noobda,noobda,15,HF
ufpf2j3316,1,pim,pim,60,HF
ufpf2j3316,1,clate,clate,105,LF
ufpf2j3316,1,gorm,gorm,150,LF
ufpf2j3316,1,noom,noom,195,HF
ufpf2j3316,1,gled,gled,240,HF
ufpf2j3316,1,grah,grah,285,LF
ufpf2j3316,1,blit,blit,330,LF
ugddgrcue1,1,gorm,gorm,15,HF
ugddgrcue1,1,noobda,noobda,60,HF
ugddgrcue1,1,clate,clate,105,LF
ugddgrcue1,1,gled,gled,150,LF
ugddgrcue1,1,noom,noom,195,HF
ugddgrcue1,1,grah,grah,240,HF
ugddgrcue1,1,pim,pim,285,LF
ugddgrcue1,1,blit,blit,330,LF
usc0o5oc82,1,blit,blit,15,HF
usc0o5oc82,1,gorm,gorm,60,HF
usc0o5oc82,1,pim,pim,105,LF
usc0o5oc82,1,noobda,noobda,150,LF
usc0o5oc82,1,clate,clate,195,HF
usc0o5oc82,1,noom,noom,240,HF
usc0o5oc82,1,gled,gled,285,LF
usc0o5oc82,1,grah,grah,330,LF
uubbwlzaxh,0,west,grah,15,HF
uubbwlzaxh,1,grah,grah,15,HF
uubbwlzaxh,1,gorm,gorm,60,HF
uubbwlzaxh,1,gled,gled,105,LF
uubbwlzaxh,1,noobda,noobda,150,LF
uubbwlzaxh,1,pim,pim,195,HF
uubbwlzaxh,1,noom,noom,240,HF
uubbwlzaxh,1,clate,clate,285,LF
uubbwlzaxh,1,blit,blit,330,LF
v0ts2y4y2k,1,pim,pim,15,HF
v0ts2y4y2k,1,blit,blit,60,HF
v0ts2y4y2k,1,noobda,noobda,105,LF
v0ts2y4y2k,1,noom,noom,150,LF
v0ts2y4y2k,1,gled,gled,195,HF
v0ts2y4y2k,1,gorm,gorm,240,HF
