0,HF,HF,HF,1,1,0.1,0.0
1,HF,HF,HF,1,1,0.1,0.05
2,HF,HF,HF,1,1,0.1,0.1
3,HF,HF,HF,1,1,0.1,0.15
4,HF,HF,HF,1,1,0.1,0.2
5,HF,HF,HF,1,1,0.1,0.25
6,HF,HF,HF,1,1,0.1,0.3
7,HF,HF,HF,1,1,0.1,0.35
8,HF,HF,HF,1,1,0.1,0.4
9,HF,HF,HF,1,1,0.1,0.45
10,HF,HF,HF,1,1,0.1,0.5
11,HF,HF,HF,1,1,0.25,0.0
12,HF,HF,HF,1,1,0.25,0.05
13,HF,HF,HF,1,1,0.25,0.1
14,HF,HF,HF,1,1,0.25,0.15
15,HF,HF,HF,1,1,0.25,0.2
16,HF,HF,HF,1,1,0.25,0.25
17,HF,HF,HF,1,1,0.25,0.3
18,HF,HF,HF,1,1,0.25,0.35
19,HF,HF,HF,1,1,0.25,0.4
20,HF,HF,HF,1,1,0.25,0.45
21,HF,HF,HF,1,1,0.25,0.5
22,HF,HF,HF,1,1,0.5,0.0
23,HF,HF,HF,1,1,0.5,0.05
24,HF,HF,HF,1,1,0.5,0.1
25,HF,HF,HF,1,1,0.5,0.15
26,HF,HF,HF,1,1,0.5,0.2
27,HF,HF,HF,1,1,0.5,0.25
28,HF,HF,HF,1,1,0.5,0.3
29,HF,HF,HF,1,1,0.5,0.35
30,HF,HF,HF,1,1,0.5,0.4
31,HF,HF,HF,1,1,0.5,0.45
32,HF,HF,HF,1,1,0.5,0.5
33,HF,HF,HF,4,1,0.1,0.0
34,HF,HF,HF,4,1,0.1,0.05
35,HF,HF,HF,4,1,0.1,0.1
36,HF,HF,HF,4,1,0.1,0.15
37,HF,HF,HF,4,1,0.1,0.2
38,HF,HF,HF,4,1,0.1,0.25
39,HF,HF,HF,4,1,0.1,0.3
40,HF,HF,HF,4,1,0.1,0.35
41,HF,HF,HF,4,1,0.1,0.4
42,HF,HF,HF,4,1,0.1,0.45
43,HF,HF,HF,4,1,0.1,0.5
44,HF,HF,HF,4,1,0.25,0.0
45,HF,HF,HF,4,1,0.25,0.05
46,HF,HF,HF,4,1,0.25,0.1
47,HF,HF,HF,4,1,0.25,0.15
48,HF,HF,HF,4,1,0.25,0.2
49,HF,HF,HF,4,1,0.25,0.25
50,HF,HF,HF,4,1,0.25,0.3
51,HF,HF,HF,4,1,0.25,0.35
52,HF,HF,HF,4,1,0.25,0.4
53,HF,HF,HF,4,1,0.25,0.45
54,HF,HF,HF,4,1,0.25,0.5
55,HF,HF,HF,4,1,0.5,0.0
56,HF,HF,HF,4,1,0.5,0.05
57,HF,HF,HF,4,1,0.5,0.1
58,HF,HF,HF,4,1,0.5,0.15
59,HF,HF,HF,4,1,0.5,0.2
60,HF,HF,HF,4,1,0.5,0.25
61,HF,HF,HF,4,1,0.5,0.3
62,HF,HF,HF,4,1,0.5,0.35
63,HF,HF,HF,4,1,0.5,0.4
64,HF,HF,HF,4,1,0.5,0.45
65,HF,HF,HF,4,1,0.5,0.5
66,HF,HF,HF,7,1,0.1,0.0
67,HF,HF,HF,7,1,0.1,0.05
68,HF,HF,HF,7,1,0.1,0.1
69,HF,HF,HF,7,1,0.1,0.15
70,HF,HF,HF,7,1,0.1,0.2
71,HF,HF,HF,7,1,0.1,0.25
72,HF,HF,HF,7,1,0.1,0.3
73,HF,HF,HF,7,1,0.1,0.35
74,HF,HF,HF,7,1,0.1,0.4
75,HF,HF,HF,7,1,0.1,0.45
76,HF,HF,HF,7,1,0.1,0.5
77,HF,HF,HF,7,1,0.25,0.0
78,HF,HF,HF,7,1,0.25,0.05
79,HF,HF,HF,7,1,0.25,0.1
80,HF,HF,HF,7,1,0.25,0.15
81,HF,HF,HF,7,1,0.25,0.2
82,HF,HF,HF,7,1,0.25,0.25
83,HF,HF,HF,7,1,0.25,0.3
84,HF,HF,HF,7,1,0.25,0.35
85,HF,HF,HF,7,1,0.25,0.4
86,HF,HF,HF,7,1,0.25,0.45
87,HF,HF,HF,7,1,0.25,0.5
88,HF,HF,HF,7,1,0.5,0.0
89,HF,HF,HF,7,1,0.5,0.05
90,HF,HF,HF,7,1,0.5,0.1
91,HF,HF,HF,7,1,0.5,0.15
92,HF,HF,HF,7,1,0.5,0.2
93,HF,HF,HF,7,1,0.5,0.25
94,HF,HF,HF,7,1,0.5,0.3
95,HF,HF,HF,7,1,0.5,0.35
96,HF,HF,HF,7,1,0.5,0.4
97,HF,HF,HF,7,1,0.5,0.45
98,HF,HF,HF,7,1,0.5,0.5
99,HF,HF,HF,10,1,0.1,0.0
100,HF,HF,HF,10,1,0.1,0.05
101,HF,HF,HF,10,1,0.1,0.1
102,HF,HF,HF,10,1,0.1,0.15
103,HF,HF,HF,10,1,0.1,0.2
104,HF,HF,HF,10,1,0.1,0.25
105,HF,HF,HF,10,1,0.1,0.3
106,HF,HF,HF,10,1,0.1,0.35
107,HF,HF,HF,10,1,0.1,0.4
108,HF,HF,HF,10,1,0.1,0.45
109,HF,HF,HF,10,1,0.1,0.5
110,HF,HF,HF,10,1,0.25,0.0
111,HF,HF,HF,10,1,0.25,0.05
112,HF,HF,HF,10,1,0.25,0.1
113,HF,HF,HF,10,1,0.25,0.15
114,HF,HF,HF,10,1,0.25,0.2
115,HF,HF,HF,10,1,0.25,0.25
116,HF,HF,HF,10,1,0.25,0.3
117,HF,HF,HF,10,1,0.25,0.35
118,HF,HF,HF,10,1,0.25,0.4
119,HF,HF,HF,10,1,0.25,0.45
