runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
227,HF,LF,HF,0,0.5,1,3.5,1,0.1,0.35,0.022977369748521617,0.9770226232226479,7.0288307251012194e-9
