runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
273,HF,LF,HF,0,0.5,1,4,1,0.1,0.45,0.00020342669922225877,0.99979520262246,0.0000013706783175584805
