runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
258,HF,LF,HF,0,0.5,1,3.5,1,0.25,0.25,0.7663889778259279,0.2195741184079062,0.014036903766165792
