runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
224,HF,LF,HF,0,0.5,1,3.5,1,0.1,0.2,0.9770226300898849,0.022977369910023533,9.142609404405728e-14
