runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
291,HF,LF,HF,0,0.5,1,4,1,0.2,0.25,0.8162861399180024,0.18213805712684752,0.0015758029551500602
