runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
62,HF,LF,HF,0,0.5,1,1.5,1,0.15,0.35,0.12213141283488996,0.877713158600931,0.00015542856417906711
