runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
230,HF,LF,HF,0,0.5,1,3.5,1,0.1,0.5,0.000013006959283285713,0.9999739860814333,0.000013006959283285713
