runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
207,HF,LF,HF,0,0.5,1,3,1,0.2,0.45,0.17336449207899518,0.7769657493351424,0.04966975858586249
