runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
160,HF,LF,HF,0,0.5,1,2.5,1,0.2,0.3,0.5293148177000674,0.46711868711243903,0.0035664951874936446
