runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
71,HF,LF,HF,0,0.5,1,1.5,1,0.2,0.25,0.5615670568951784,0.43734886365706915,0.0010840794477525203
