runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
74,HF,LF,HF,0,0.5,1,1.5,1,0.2,0.4,0.16232438030851717,0.8243512231572332,0.013324396534249865
