runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
241,HF,LF,HF,0,0.5,1,3.5,1,0.15,0.5,0.01313881295361845,0.9737223740927632,0.01313881295361845
