runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
276,HF,LF,HF,0,0.5,1,4,1,0.15,0.05,0.9973864885806617,0.0026135093635714706,2.0557667739092975e-9
