runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
214,HF,LF,HF,0,0.5,1,3,1,0.25,0.25,0.7213991842739687,0.26538792877224193,0.013212886953789407
