runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
182,HF,LF,HF,0,0.5,1,3,1,0.1,0.3,0.1824255237377632,0.8175744758862298,3.760070290773437e-10
