runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
278,HF,LF,HF,0,0.5,1,4,1,0.15,0.15,0.9763905352298601,0.02360929340139328,1.7136874654787884e-7
