runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
301,HF,LF,HF,0,0.5,1,4,1,0.25,0.2,0.8637082493216865,0.12918365026224407,0.007108100416069396
