runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
52,HF,LF,HF,0,0.5,1,2,1,0.1,0.4,0.0009110511567180578,0.9990889074816235,4.1361658525030474e-8
