runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
33,HF,LF,HF,0,0.5,1,1.5,1,0.25,0,0.9043760782629581,0.09532053736121568,0.0003033843758262598
