runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
103,HF,LF,HF,0,0.5,1,3,1,0.25,0.2,0.796922787219398,0.19651873982418638,0.00655847295641565
