runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
35,HF,LF,HF,0,0.5,1,1.5,1,0.25,0.1,0.8089097556802972,0.18974619443181073,0.001344049887891947
