runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
40,HF,LF,HF,0,0.5,1,1.5,1,0.25,0.35,0.35411128875392134,0.6137644598936467,0.03212425135243189
