runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
93,HF,LF,HF,0,0.5,1,3,1,0.1,0.25,0.7310585786225825,0.26894142136726457,1.015290050191086e-11
