runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
82,HF,LF,HF,0,0.5,1,2.5,1,0.25,0.25,0.670833800534445,0.3168794498206092,0.012286749644946022
