runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
26,HF,LF,HF,0,0.5,1,1.5,1,0.1,0.2,0.9399133498259096,0.06008665017400239,8.79535475105043e-14
