runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
109,HF,LF,HF,0,0.5,1,3,1,0.25,0.5,0.21194155761708539,0.5761168847658292,0.21194155761708539
