runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
18,HF,LF,HF,0,0.5,1,1,1,0.25,0.35,0.3015446126638593,0.6710998772498269,0.027355510086313966
