runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
12,HF,LF,HF,0,0.5,1,1,1,0.25,0.05,0.831501878518882,0.16787733397897722,0.0006207875021407476
