runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
20,HF,LF,HF,0,0.5,1,1,1,0.25,0.45,0.15619237017677343,0.7736258739286834,0.0701817558945432
