runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
1,HF,LF,HF,0,0.5,1,1,1,0.1,0.05,0.9999546021312975,0.000045397868702434517,2.862388628306754e-20
