runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
80,HF,LF,HF,0,0.5,1,2.5,1,0.25,0.15,0.8224050522023773,0.17455380599483142,0.003041141802791421
