runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
31,HF,LF,HF,0,0.5,1,1.5,1,0.1,0.45,0.000058291242766468645,0.9999413159939292,3.9276330427128914e-7
