runNum,freq1,freq2,freq3,loc1,loc2,loc3,lf_cost,hf_cost,noise,test_angle,prob_word1,prob_word2,prob_word3
97,HF,LF,HF,0,0.5,1,3,1,0.1,0.45,0.00012339447339284476,0.9998757741011853,8.314254217010468e-7
