frequency_ratio,payoff_structure,T,p_lf,p_hf,theta
1:2,binary,4.63076923076923,0.99964625,0.0003542545,0.5
1:2,binary,4.6468227424749164,0.99965674,0.000343577,0.5
1:2,binary,4.662876254180602,0.9996672,0.0003332217,0.5
1:2,binary,4.678929765886287,0.99967676,0.0003231782,0.5
1:2,binary,4.694983277591973,0.9996863,0.00031343708,0.5
1:2,binary,4.711036789297658,0.99969584,0.00030398992,0.5
1:2,binary,4.7270903010033445,0.9997054,0.0002948275,0.5
1:2,binary,4.74314381270903,0.99971396,0.0002859407,0.5
1:2,binary,4.759197324414715,0.99972254,0.00027732205,0.5
1:2,binary,4.775250836120401,0.9997311,0.0002689632,0.5
1:2,binary,4.791304347826086,0.9997397,0.0002608563,0.5
1:2,binary,4.8073578595317725,0.99974734,0.00025299325,0.5
1:2,binary,4.823411371237458,0.99975497,0.00024536726,0.5
1:2,binary,4.839464882943144,0.99976254,0.00023797162,0.5
1:2,binary,4.855518394648829,0.9997692,0.00023079822,0.5
1:2,binary,4.871571906354514,0.9997759,0.00022384107,0.5
1:2,binary,4.887625418060201,0.99978256,0.00021709406,0.5
1:2,binary,4.903678929765886,0.99978924,0.00021055003,0.5
1:2,binary,4.919732441471572,0.9997959,0.00020420327,0.5
1:2,binary,4.935785953177257,0.99980164,0.00019804783,0.5
1:2,binary,4.9518394648829425,0.9998083,0.00019207814,0.5
1:2,binary,4.967892976588629,0.99981403,0.00018628805,0.5
1:2,binary,4.983946488294314,0.99981976,0.00018067268,0.5
1:2,binary,5.0,0.9998245,0.00017522657,0.5
1:4,binary,0.2,0.32669324,0.6733068,0.5
1:4,binary,0.21605351170568562,0.3334629,0.6665371,0.5
1:4,binary,0.23210702341137124,0.3403019,0.6596981,0.5
1:4,binary,0.24816053511705688,0.34720814,0.65279186,0.5
1:4,binary,0.26421404682274247,0.35417923,0.64582074,0.5
1:4,binary,0.2802675585284281,0.3612129,0.63878703,0.5
1:4,binary,0.2963210702341137,0.36830658,0.6316934,0.5
1:4,binary,0.31237458193979933,0.3754577,0.6245423,0.5
1:4,binary,0.328428093645485,0.38266355,0.6173365,0.5
1:4,binary,0.34448160535117056,0.38992134,0.6100787,0.5
1:4,binary,0.36053511705685615,0.39722818,0.60277176,0.5
1:4,binary,0.3765886287625418,0.4045812,0.59541875,0.5
1:4,binary,0.39264214046822743,0.4119773,0.58802277,0.5
1:4,binary,0.408695652173913,0.4194133,0.5805867,0.5
1:4,binary,0.42474916387959866,0.42688617,0.5731139,0.5
1:4,binary,0.4408026755852843,0.43439248,0.56560755,0.5
1:4,binary,0.4568561872909699,0.44192904,0.55807096,0.5
1:4,binary,0.4729096989966555,0.44949245,0.55050755,0.5
1:4,binary,0.4889632107023411,0.4570793,0.5429207,0.5
1:4,binary,0.5050167224080268,0.4646861,0.53531396,0.5
1:4,binary,0.5210702341137123,0.47230935,0.52769065,0.5
1:4,binary,0.537123745819398,0.4799455,0.52005446,0.5
1:4,binary,0.5531772575250835,0.48759115,0.5124089,0.5
1:4,binary,0.5692307692307692,0.49524254,0.50475746,0.5
1:4,binary,0.5852842809364549,0.50289613,0.49710387,0.5
1:4,binary,0.6013377926421404,0.5105484,0.48945168,0.5
1:4,binary,0.6173913043478261,0.5181957,0.4818043,0.5
1:4,binary,0.6334448160535117,0.5258345,0.4741655,0.5
1:4,binary,0.6494983277591972,0.5334613,0.46653873,0.5
1:4,binary,0.6655518394648829,0.54107237,0.45892763,0.5
1:4,binary,0.6816053511705685,0.54866433,0.45133564,0.5
1:4,binary,0.6976588628762541,0.55623376,0.44376618,0.5
1:4,binary,0.7137123745819398,0.56377727,0.43622285,0.5
1:4,binary,0.7297658862876253,0.57129115,0.42870876,0.5
1:4,binary,0.745819397993311,0.5787725,0.42122757,0.5
1:4,binary,0.7618729096989967,0.5862177,0.41378224,0.5
1:4,binary,0.7779264214046822,0.5936239,0.40637612,0.5
1:4,binary,0.7939799331103679,0.6009877,0.39901245,0.5
1:4,binary,0.8100334448160535,0.608306,0.39169407,0.5
1:4,binary,0.826086956521739,0.6155759,0.384424,0.5
1:4,binary,0.8421404682274247,0.6227947,0.37720528,0.5
1:4,binary,0.8581939799331104,0.6299594,0.37004066,0.5
1:4,binary,0.8742474916387959,0.63706726,0.36293277,0.5
1:4,binary,0.8903010033444816,0.6441157,0.35588425,0.5
1:4,binary,0.9063545150501671,0.6511023,0.34889776,0.5
1:4,binary,0.9224080267558528,0.65802443,0.34197545,0.5
1:4,binary,0.9384615384615385,0.6648801,0.3351199,0.5
1:4,binary,0.9545150501672239,0.67166674,0.3283332,0.5
1:4,binary,0.9705685618729096,0.6783826,0.32161745,0.5
1:4,binary,0.9866220735785953,0.6850254,0.31497464,0.5
1:4,binary,1.0026755852842808,0.6915933,0.3084066,0.5
1:4,binary,1.0187290969899665,0.6980847,0.3019152,0.5
1:4,binary,1.0347826086956522,0.7044978,0.29550213,0.5
1:4,binary,1.0508361204013377,0.71083117,0.28916883,0.5
1:4,binary,1.0668896321070234,0.71708333,0.2829167,0.5
1:4,binary,1.0829431438127088,0.7232529,0.27674708,0.5
1:4,binary,1.0989966555183945,0.72933865,0.27066126,0.5
1:4,binary,1.1150501672240802,0.73533976,0.2646604,0.5
1:4,binary,1.1311036789297657,0.7412548,0.2587453,0.5
1:4,binary,1.1471571906354514,0.7470832,0.2529169,0.5
1:4,binary,1.163210702341137,0.75282395,0.24717598,0.5
1:4,binary,1.1792642140468226,0.7584767,0.24152334,0.5
1:4,binary,1.1953177257525083,0.76404065,0.2359595,0.5
1:4,binary,1.2113712374581938,0.76951516,0.23048477,0.5
1:4,binary,1.2274247491638794,0.7749003,0.22509965,0.5
1:4,binary,1.2434782608695651,0.7801956,0.2198044,0.5
1:4,binary,1.2595317725752506,0.78540075,0.21459928,0.5
1:4,binary,1.2755852842809363,0.7905157,0.20948431,0.5
1:4,binary,1.291638795986622,0.7955407,0.2044595,0.5
1:4,binary,1.3076923076923075,0.80047524,0.19952479,0.5
1:4,binary,1.3237458193979932,0.80532,0.19468002,0.5
1:4,binary,1.3397993311036787,0.8100749,0.189925,0.5
1:4,binary,1.3558528428093644,0.8147406,0.18525948,0.5
1:4,binary,1.37190635451505,0.8193171,0.18068288,0.5
1:4,binary,1.3879598662207355,0.8238052,0.17619498,0.5
1:4,binary,1.4040133779264212,0.8282049,0.1717951,0.5
1:4,binary,1.420066889632107,0.83251715,0.1674828,0.5
1:4,binary,1.4361204013377924,0.83674276,0.16325743,0.5
1:4,binary,1.452173913043478,0.8408817,0.15911819,0.5
1:4,binary,1.4682274247491638,0.84493554,0.15506457,0.5
1:4,binary,1.4842809364548493,0.8489043,0.15109554,0.5
1:4,binary,1.500334448160535,0.85278964,0.1472105,0.5
1:4,binary,1.5163879598662207,0.85659164,0.1434085,0.5
1:4,binary,1.5324414715719061,0.8603115,0.13968854,0.5
1:4,binary,1.5484949832775918,0.8639503,0.13604978,0.5
1:4,binary,1.5645484949832773,0.867509,0.13249119,0.5
1:4,binary,1.580602006688963,0.8709882,0.12901174,0.5
1:4,binary,1.5966555183946487,0.8743894,0.12561049,0.5
1:4,binary,1.6127090301003342,0.87771374,0.122286335,0.5
1:4,binary,1.6287625418060199,0.8809619,0.11903815,0.5
1:4,binary,1.6448160535117056,0.8841351,0.11586483,0.5
1:4,binary,1.660869565217391,0.8872348,0.112765305,0.5
1:4,binary,1.6769230769230767,0.8902617,0.10973843,0.5
1:4,binary,1.6929765886287624,0.89321697,0.10678296,0.5
1:4,binary,1.709030100334448,0.8961021,0.10389784,0.5
1:4,binary,1.7250836120401336,0.89891833,0.10108188,0.5
1:4,binary,1.7411371237458193,0.9016662,0.09833379,0.5
1:4,binary,1.7571906354515048,0.9043475,0.095652506,0.5
1:4,binary,1.7732441471571905,0.9069632,0.09303677,0.5
1:4,binary,1.789297658862876,0.9095147,0.090485446,0.5
1:4,binary,1.8053511705685616,0.91200274,0.087997265,0.5
1:4,binary,1.8214046822742473,0.91442907,0.08557108,0.5
1:4,binary,1.8374581939799328,0.91679436,0.083205655,0.5
1:4,binary,1.8535117056856185,0.9191,0.08089989,0.5
1:4,binary,1.8695652173913042,0.9213475,0.0786525,0.5
1:4,binary,1.8856187290969897,0.92353755,0.07646236,0.5
1:4,binary,1.9016722408026754,0.9256719,0.07432829,0.5
1:4,binary,1.917725752508361,0.92775077,0.07224908,0.5
1:4,binary,1.9337792642140466,0.92977643,0.07022369,0.5
1:4,binary,1.9498327759197323,0.9317492,0.06825086,0.5
1:4,binary,1.9658862876254177,0.9336705,0.0663295,0.5
1:4,binary,1.9819397993311034,0.9355416,0.06445849,0.5
1:4,binary,1.9979933110367891,0.93736327,0.0626367,0.5
1:4,binary,2.0140468227424746,0.93913716,0.060863093,0.5
1:4,binary,2.0301003344481603,0.9408637,0.059136532,0.5
1:4,binary,2.046153846153846,0.94254404,0.057455923,0.5
1:4,binary,2.0622073578595317,0.94417965,0.055820227,0.5
1:4,binary,2.0782608695652174,0.9457716,0.054228462,0.5
1:4,binary,2.094314381270903,0.94732064,0.05267955,0.5
1:4,binary,2.1103678929765883,0.9488274,0.051172473,0.5
1:4,binary,2.126421404682274,0.95029396,0.04970625,0.5
1:4,binary,2.1424749163879597,0.9517201,0.048279896,0.5
1:4,binary,2.1585284280936454,0.95310754,0.04689246,0.5
1:4,binary,2.174581939799331,0.9544569,0.045542963,0.5
1:4,binary,2.1906354515050164,0.95576954,0.04423054,0.5
1:4,binary,2.2066889632107025,0.957046,0.04295423,0.5
1:4,binary,2.2227424749163878,0.9582867,0.041713096,0.5
1:4,binary,2.2387959866220735,0.9594938,0.040506355,0.5
1:4,binary,2.254849498327759,0.9606667,0.03933308,0.5
1:4,binary,2.270903010033445,0.96180755,0.038192432,0.5
1:4,binary,2.2869565217391306,0.9629162,0.037083585,0.5
1:4,binary,2.303010033444816,0.963994,0.036005724,0.5
1:4,binary,2.3190635451505015,0.9650422,0.034958072,0.5
1:4,binary,2.335117056856187,0.9660601,0.033939797,0.5
1:4,binary,2.351170568561873,0.96704966,0.032950196,0.5
1:4,binary,2.3672240802675586,0.96801156,0.03198849,0.5
1:4,binary,2.3832775919732443,0.9689463,0.031053947,0.5
1:4,binary,2.3993311036789295,0.9698541,0.030145846,0.5
1:4,binary,2.4153846153846152,0.97073644,0.029263519,0.5
1:4,binary,2.431438127090301,0.9715936,0.028406242,0.5
1:4,binary,2.4474916387959866,0.97242653,0.027573371,0.5
1:4,binary,2.4635451505016723,0.9732355,0.026764255,0.5
1:4,binary,2.4795986622073576,0.9740215,0.025978226,0.5
1:4,binary,2.4956521739130433,0.9747854,0.025214717,0.5
1:4,binary,2.511705685618729,0.97552705,0.024473075,0.5
1:4,binary,2.5277591973244147,0.9762474,0.023752693,0.5
1:4,binary,2.5438127090301004,0.97694683,0.023053031,0.5
1:4,binary,2.559866220735786,0.97762626,0.0223735,0.5
1:4,binary,2.5759197324414713,0.97828656,0.021713583,0.5
1:4,binary,2.591973244147157,0.97892725,0.02107268,0.5
1:4,binary,2.6080267558528427,0.9795497,0.020450303,0.5
1:4,binary,2.6240802675585284,0.9801543,0.01984595,0.5
1:4,binary,2.640133779264214,0.980741,0.019259078,0.5
1:4,binary,2.6561872909699,0.9813108,0.01868925,0.5
1:4,binary,2.672240802675585,0.98186404,0.01813597,0.5
1:4,binary,2.6882943143812708,0.9824012,0.01759876,0.5
1:4,binary,2.7043478260869565,0.98292273,0.017077202,0.5
1:4,binary,2.720401337792642,0.983429,0.016570838,0.5
1:4,binary,2.736454849498328,0.98392105,0.016079238,0.5
1:4,binary,2.752508361204013,0.9843979,0.015601992,0.5
1:4,binary,2.768561872909699,0.98486125,0.015138693,0.5
1:4,binary,2.7846153846153845,0.98531127,0.014688956,0.5
1:4,binary,2.80066889632107,0.9857478,0.014252368,0.5
1:4,binary,2.816722408026756,0.9861714,0.013828586,0.5
1:4,binary,2.8327759197324416,0.986583,0.013417238,0.5
1:4,binary,2.848829431438127,0.986982,0.013017946,0.5
1:4,binary,2.8648829431438125,0.9873699,0.012630404,0.5
1:4,binary,2.8809364548494982,0.98774564,0.012254248,0.5
1:4,binary,2.896989966555184,0.9881107,0.011889159,0.5
1:4,binary,2.9130434782608696,0.98846513,0.011534824,0.5
1:4,binary,2.929096989966555,0.9888092,0.0111909285,0.5
1:4,binary,2.9451505016722406,0.98914266,0.010857166,0.5
1:4,binary,2.9612040133779263,0.9894667,0.010533262,0.5
1:4,binary,2.977257525083612,0.989781,0.010218914,0.5
1:4,binary,2.9933110367892977,0.99008596,0.009913858,0.5
1:4,binary,3.0093645484949834,0.990382,0.009617812,0.5
1:4,binary,3.0254180602006686,0.9906692,0.009330531,0.5
1:4,binary,3.0414715719063543,0.99094796,0.009051749,0.5
1:4,binary,3.05752508361204,0.99121875,0.0087812245,0.5
1:4,binary,3.0735785953177257,0.99148107,0.008518716,0.5
1:4,binary,3.0896321070234114,0.99173594,0.008263989,0.5
1:4,binary,3.1056856187290967,0.9919833,0.008016817,0.5
1:4,binary,3.1217391304347823,0.99222314,0.0077769794,0.5
1:4,binary,3.137792642140468,0.99245596,0.007544266,0.5
1:4,binary,3.1538461538461537,0.9926817,0.0073184604,0.5
1:4,binary,3.1698996655518394,0.99290043,0.0070993626,0.5
1:4,binary,3.185953177257525,0.99311304,0.0068867845,0.5
1:4,binary,3.2020066889632104,0.9933195,0.0066805272,0.5
1:4,binary,3.218060200668896,0.9935194,0.006480407,0.5
1:4,binary,3.234113712374582,0.9937137,0.006286246,0.5
1:4,binary,3.2501672240802675,0.99390227,0.006097864,0.5
1:4,binary,3.266220735785953,0.9940848,0.005915091,0.5
1:4,binary,3.282274247491639,0.99426204,0.0057377657,0.5
1:4,binary,3.298327759197324,0.9944342,0.0055657304,0.5
1:4,binary,3.31438127090301,0.9946011,0.005398822,0.5
1:4,binary,3.3304347826086955,0.99476284,0.005236892,0.5
1:4,binary,3.346488294314381,0.9949203,0.005079799,0.5
1:4,binary,3.362541806020067,0.9950726,0.004927388,0.5
1:4,binary,3.378595317725752,0.99522066,0.004779534,0.5
1:4,binary,3.394648829431438,0.995364,0.0046360944,0.5
1:4,binary,3.4107023411371236,0.99550307,0.004496938,0.5
1:4,binary,3.4267558528428093,0.9956384,0.004361942,0.5
1:4,binary,3.442809364548495,0.99576896,0.0042309784,0.5
1:4,binary,3.4588628762541807,0.9958962,0.004103935,0.5
1:4,binary,3.474916387959866,0.9960192,0.0039806874,0.5
1:4,binary,3.4909698996655516,0.9961389,0.0038611281,0.5
1:4,binary,3.5070234113712373,0.9962548,0.0037451475,0.5
1:4,binary,3.523076923076923,0.9963674,0.003632635,0.5
1:4,binary,3.5391304347826087,0.99647665,0.0035234943,0.5
1:4,binary,3.555183946488294,0.99658215,0.0034176197,0.5
1:4,binary,3.5712374581939796,0.99668527,0.003314917,0.5
1:4,binary,3.5872909698996653,0.9967846,0.00321529,0.5
1:4,binary,3.603344481605351,0.9968816,0.003118648,0.5
1:4,binary,3.6193979933110367,0.99697524,0.0030249022,0.5
1:4,binary,3.6354515050167224,0.997066,0.0029339632,0.5
1:4,binary,3.6515050167224077,0.9971545,0.0028457541,0.5
1:4,binary,3.6675585284280934,0.99724007,0.0027601891,0.5
1:4,binary,3.683612040133779,0.9973228,0.0026771866,0.5
1:4,binary,3.6996655518394648,0.9974032,0.0025966766,0.5
1:4,binary,3.7157190635451505,0.99748164,0.0025185829,0.5
1:4,binary,3.7317725752508357,0.9975573,0.0024428284,0.5
1:4,binary,3.7478260869565214,0.99763054,0.0023693491,0.5
1:4,binary,3.763879598662207,0.9977019,0.0022980745,0.5
1:4,binary,3.779933110367893,0.9977709,0.0022289387,0.5
1:4,binary,3.7959866220735785,0.99783796,0.0021618789,0.5
1:4,binary,3.812040133779264,0.99790317,0.0020968334,0.5
1:4,binary,3.8280936454849495,0.99796647,0.0020337412,0.5
1:4,binary,3.844147157190635,0.9980274,0.0019725407,0.5
1:4,binary,3.860200668896321,0.99808687,0.0019131812,0.5
1:4,binary,3.8762541806020065,0.99814445,0.0018556044,0.5
1:4,binary,3.8923076923076922,0.9982001,0.001799756,0.5
1:4,binary,3.9083612040133775,0.9982544,0.0017455869,0.5
1:4,binary,3.924414715719063,0.9983072,0.0016930449,0.5
1:4,binary,3.940468227424749,0.9983577,0.0016420805,0.5
1:4,binary,3.9565217391304346,0.9984072,0.0015926488,0.5
1:4,binary,3.9725752508361203,0.9984553,0.0015447036,0.5
1:4,binary,3.988628762541806,0.99850196,0.001498199,0.5
1:4,binary,4.004682274247491,0.9985467,0.0014530923,0.5
1:4,binary,4.0207357859531765,0.9985905,0.0014093416,0.5
1:4,binary,4.036789297658863,0.9986334,0.0013669063,0.5
1:4,binary,4.052842809364548,0.99867433,0.0013257482,0.5
1:4,binary,4.068896321070234,0.9987143,0.0012858268,0.5
1:4,binary,4.084949832775919,0.99875337,0.0012471059,0.5
1:4,binary,4.1010033444816045,0.9987905,0.0012095503,0.5
1:4,binary,4.117056856187291,0.99882674,0.001173123,0.5
1:4,binary,4.133110367892976,0.99886197,0.0011377921,0.5
1:4,binary,4.149163879598662,0.99889624,0.0011035254,0.5
1:4,binary,4.165217391304347,0.9989296,0.0010702881,0.5
1:4,binary,4.181270903010033,0.998962,0.0010380514,0.5
1:4,binary,4.197324414715719,0.99899346,0.0010067852,0.5
1:4,binary,4.213377926421405,0.9990239,0.00097645936,0.5
1:4,binary,4.22943143812709,0.9990525,0.00094704516,0.5
1:4,binary,4.245484949832775,0.9990811,0.0009185175,0.5
1:4,binary,4.2615384615384615,0.99910873,0.0008908479,0.5
1:4,binary,4.277591973244147,0.9991363,0.00086401135,0.5
1:4,binary,4.293645484949833,0.9991621,0.0008379829,0.5
1:4,binary,4.309698996655518,0.9991869,0.00081273704,0.5
1:4,binary,4.325752508361203,0.9992116,0.0007882514,0.5
1:4,binary,4.3418060200668895,0.99923545,0.0007645038,0.5
1:4,binary,4.357859531772575,0.99925834,0.0007414706,0.5
1:4,binary,4.373913043478261,0.99928117,0.00071913167,0.5
1:4,binary,4.389966555183946,0.9993031,0.0006974642,0.5
1:4,binary,4.406020066889631,0.9993231,0.0006764486,0.5
1:4,binary,4.422073578595318,0.9993441,0.0006560674,0.5
1:4,binary,4.438127090301003,0.9993641,0.00063629885,0.5
1:4,binary,4.454180602006689,0.99938315,0.00061712536,0.5
1:4,binary,4.470234113712374,0.9994013,0.00059853017,0.5
1:4,binary,4.48628762541806,0.9994194,0.00058049423,0.5
1:4,binary,4.502341137123746,0.99943656,0.00056300126,0.5
1:4,binary,4.518394648829431,0.9994537,0.0005460365,0.5
1:4,binary,4.534448160535117,0.99947083,0.0005295819,0.5
1:4,binary,4.550501672240802,0.9994861,0.00051362225,0.5
1:4,binary,4.566555183946488,0.9995023,0.00049814495,0.5
1:4,binary,4.582608695652174,0.9995166,0.00048313217,0.5
1:4,binary,4.598662207357859,0.99953187,0.00046857234,0.5
1:4,binary,4.614715719063545,0.9995452,0.00045445087,0.5
1:4,binary,4.63076923076923,0.9995595,0.0004407554,0.5
1:4,binary,4.6468227424749164,0.9995729,0.00042747185,0.5
1:4,binary,4.662876254180602,0.9995852,0.00041458866,0.5
1:4,binary,4.678929765886287,0.9995976,0.00040209375,0.5
1:4,binary,4.694983277591973,0.99961,0.00038997506,0.5
1:4,binary,4.711036789297658,0.99962145,0.00037822162,0.5
1:4,binary,4.7270903010033445,0.9996329,0.00036682244,0.5
1:4,binary,4.74314381270903,0.99964434,0.00035576647,0.5
1:4,binary,4.759197324414715,0.9996548,0.00034504375,0.5
1:4,binary,4.775250836120401,0.9996653,0.00033464388,0.5
1:4,binary,4.791304347826086,0.9996758,0.00032455812,0.5
1:4,binary,4.8073578595317725,0.99968535,0.00031477545,0.5
1:4,binary,4.823411371237458,0.9996949,0.00030528766,0.5
1:4,binary,4.839464882943144,0.9997044,0.0002960864,0.5
1:4,binary,4.855518394648829,0.999713,0.00028716165,0.5
1:4,binary,4.871571906354514,0.9997216,0.00027850593,0.5
1:4,binary,4.887625418060201,0.99973017,0.00027011163,0.5
1:4,binary,4.903678929765886,0.9997378,0.00026196963,0.5
1:4,binary,4.919732441471572,0.9997464,0.0002540733,0.5
1:4,binary,4.935785953177257,0.999754,0.00024641497,0.5
1:4,binary,4.9518394648829425,0.9997606,0.00023898727,0.5
1:4,binary,4.967892976588629,0.99976826,0.00023178347,0.5
1:4,binary,4.983946488294314,0.99977493,0.00022479685,0.5
1:4,binary,5.0,0.9997816,0.00021802103,0.5
